Deaths_Race_American_Indian_Alaskan_Native,Deaths_Race_Asian,Deaths_Race_Black,Deaths_Race_Native_Hawaiian_Other_Pacific_Islander,Deaths_Race_Other,Deaths_Race_Unknown,Deaths_Race_White,Parish,Scrape Time
0,0,17,0,0,0,16,East Feliciana,2020-07-06 20:05:25.825733
0,0,15,0,0,0,30,Iberia,2020-07-06 20:05:25.825733
0,1,30,0,0,0,12,Iberville,2020-07-06 20:05:25.825733
0,9,237,2,6,0,234,Jefferson,2020-07-06 20:05:25.825733
0,0,19,0,0,0,29,Lafayette,2020-07-06 20:05:25.825733
0,0,26,0,0,0,64,Lafourche,2020-07-06 20:05:25.825733
0,0,7,0,0,0,32,Livingston,2020-07-06 20:05:25.825733
1,4,404,0,5,0,121,Orleans,2020-07-06 20:05:25.825733
0,0,46,0,0,0,35,Ouachita,2020-07-06 20:05:25.825733
0,0,13,0,0,0,15,Pointe Coupee,2020-07-06 20:05:25.825733
0,0,38,0,1,0,29,Rapides,2020-07-06 20:05:25.825733
0,0,22,0,0,0,27,St. Charles,2020-07-06 20:05:25.825733
0,0,22,0,0,0,7,St. James,2020-07-06 20:05:25.825733
0,0,48,0,0,0,39,St. John the Baptist,2020-07-06 20:05:25.825733
0,0,11,0,0,0,46,St. Landry,2020-07-06 20:05:25.825733
0,0,8,0,0,0,19,St. Martin,2020-07-06 20:05:25.825733
0,1,21,0,0,0,16,St. Mary,2020-07-06 20:05:25.825733
0,1,28,0,0,0,150,St. Tammany,2020-07-06 20:05:25.825733
0,0,18,0,0,0,25,Tangipahoa,2020-07-06 20:05:25.825733
3,0,23,0,0,0,35,Terrebonne,2020-07-06 20:05:25.825733
0,0,9,0,0,1,16,Union,2020-07-06 20:05:25.825733
0,0,22,0,0,0,25,Washington,2020-07-06 20:05:25.825733
0,0,20,0,0,0,10,West Baton Rouge,2020-07-06 20:05:25.825733
0,0,8,0,0,0,34,Acadia,2020-07-07 20:03:16.214015
0,0,35,0,0,0,23,Ascension,2020-07-07 20:03:16.214015
0,0,14,0,0,0,114,Bienville,2020-07-07 20:03:16.214015
0,0,15,0,0,0,20,Bossier,2020-07-07 20:03:16.214015
0,0,165,1,0,0,77,Caddo,2020-07-07 20:03:16.214015
0,0,25,0,1,0,33,Calcasieu,2020-07-07 20:03:16.214015
0,6,155,1,0,0,112,East Baton Rouge,2020-07-07 20:03:16.214015
0,0,17,0,0,0,16,East Feliciana,2020-07-07 20:03:16.214015
0,0,15,0,0,0,30,Iberia,2020-07-07 20:03:16.214015
0,1,30,0,0,0,12,Iberville,2020-07-07 20:03:16.214015
0,9,237,2,6,0,234,Jefferson,2020-07-07 20:03:16.214015
0,0,19,0,0,0,29,Lafayette,2020-07-07 20:03:16.214015
0,0,26,0,0,0,64,Lafourche,2020-07-07 20:03:16.214015
0,0,7,0,0,0,32,Livingston,2020-07-07 20:03:16.214015
1,4,404,0,5,0,121,Orleans,2020-07-07 20:03:16.214015
0,0,46,0,0,0,35,Ouachita,2020-07-07 20:03:16.214015
0,0,13,0,0,0,15,Pointe Coupee,2020-07-07 20:03:16.214015
0,0,38,0,1,0,29,Rapides,2020-07-07 20:03:16.214015
0,0,22,0,0,0,27,St. Charles,2020-07-07 20:03:16.214015
0,0,22,0,0,0,7,St. James,2020-07-07 20:03:16.214015
0,0,48,0,0,0,39,St. John the Baptist,2020-07-07 20:03:16.214015
0,0,11,0,0,0,46,St. Landry,2020-07-07 20:03:16.214015
0,0,8,0,0,0,19,St. Martin,2020-07-07 20:03:16.214015
0,1,21,0,0,0,16,St. Mary,2020-07-07 20:03:16.214015
0,1,28,0,0,0,150,St. Tammany,2020-07-07 20:03:16.214015
0,0,18,0,0,0,25,Tangipahoa,2020-07-07 20:03:16.214015
3,0,23,0,0,0,35,Terrebonne,2020-07-07 20:03:16.214015
0,0,9,0,0,1,16,Union,2020-07-07 20:03:16.214015
0,0,22,0,0,0,25,Washington,2020-07-07 20:03:16.214015
0,0,20,0,0,0,10,West Baton Rouge,2020-07-07 20:03:16.214015
0,0,8,0,0,0,34,Acadia,2020-07-08 20:35:53.259603
0,0,35,0,0,0,23,Ascension,2020-07-08 20:35:53.259603
0,0,14,0,0,0,114,Bienville,2020-07-08 20:35:53.259603
0,0,15,0,0,0,20,Bossier,2020-07-08 20:35:53.259603
0,0,165,1,0,0,77,Caddo,2020-07-08 20:35:53.259603
0,0,25,0,1,0,33,Calcasieu,2020-07-08 20:35:53.259603
0,6,155,1,0,0,112,East Baton Rouge,2020-07-08 20:35:53.259603
0,0,17,0,0,0,16,East Feliciana,2020-07-08 20:35:53.259603
0,0,15,0,0,0,30,Iberia,2020-07-08 20:35:53.259603
0,1,30,0,0,0,12,Iberville,2020-07-08 20:35:53.259603
0,9,237,2,6,0,234,Jefferson,2020-07-08 20:35:53.259603
0,0,19,0,0,0,29,Lafayette,2020-07-08 20:35:53.259603
0,0,26,0,0,0,64,Lafourche,2020-07-08 20:35:53.259603
0,0,7,0,0,0,32,Livingston,2020-07-08 20:35:53.259603
1,4,404,0,5,0,121,Orleans,2020-07-08 20:35:53.259603
0,0,46,0,0,0,35,Ouachita,2020-07-08 20:35:53.259603
0,0,13,0,0,0,15,Pointe Coupee,2020-07-08 20:35:53.259603
0,0,38,0,1,0,29,Rapides,2020-07-08 20:35:53.259603
0,0,22,0,0,0,27,St. Charles,2020-07-08 20:35:53.259603
0,0,22,0,0,0,7,St. James,2020-07-08 20:35:53.259603
0,0,48,0,0,0,39,St. John the Baptist,2020-07-08 20:35:53.259603
0,0,11,0,0,0,46,St. Landry,2020-07-08 20:35:53.259603
0,0,8,0,0,0,19,St. Martin,2020-07-08 20:35:53.259603
0,1,21,0,0,0,16,St. Mary,2020-07-08 20:35:53.259603
0,1,28,0,0,0,150,St. Tammany,2020-07-08 20:35:53.259603
0,0,18,0,0,0,25,Tangipahoa,2020-07-08 20:35:53.259603
3,0,23,0,0,0,35,Terrebonne,2020-07-08 20:35:53.259603
0,0,9,0,0,1,16,Union,2020-07-08 20:35:53.259603
0,0,22,0,0,0,25,Washington,2020-07-08 20:35:53.259603
0,0,20,0,0,0,10,West Baton Rouge,2020-07-08 20:35:53.259603
0,0,8,0,0,0,34,Acadia,2020-07-09 20:25:21.815684
0,0,35,0,0,0,23,Ascension,2020-07-09 20:25:21.815684
0,0,14,0,0,0,114,Bienville,2020-07-09 20:25:21.815684
0,0,15,0,0,0,20,Bossier,2020-07-09 20:25:21.815684
0,0,165,1,0,0,77,Caddo,2020-07-09 20:25:21.815684
0,0,25,0,1,0,33,Calcasieu,2020-07-09 20:25:21.815684
0,6,155,1,0,0,112,East Baton Rouge,2020-07-09 20:25:21.815684
0,0,17,0,0,0,16,East Feliciana,2020-07-09 20:25:21.815684
0,0,15,0,0,0,30,Iberia,2020-07-09 20:25:21.815684
0,1,30,0,0,0,12,Iberville,2020-07-09 20:25:21.815684
0,9,237,2,6,0,234,Jefferson,2020-07-09 20:25:21.815684
0,0,19,0,0,0,29,Lafayette,2020-07-09 20:25:21.815684
0,0,26,0,0,0,64,Lafourche,2020-07-09 20:25:21.815684
0,0,7,0,0,0,32,Livingston,2020-07-09 20:25:21.815684
1,4,404,0,5,0,121,Orleans,2020-07-09 20:25:21.815684
0,0,46,0,0,0,35,Ouachita,2020-07-09 20:25:21.815684
0,0,13,0,0,0,15,Pointe Coupee,2020-07-09 20:25:21.815684
0,0,38,0,1,0,29,Rapides,2020-07-09 20:25:21.815684
0,0,22,0,0,0,27,St. Charles,2020-07-09 20:25:21.815684
0,0,22,0,0,0,7,St. James,2020-07-09 20:25:21.815684
0,0,48,0,0,0,39,St. John the Baptist,2020-07-09 20:25:21.815684
0,0,11,0,0,0,46,St. Landry,2020-07-09 20:25:21.815684
0,0,8,0,0,0,19,St. Martin,2020-07-09 20:25:21.815684
0,1,21,0,0,0,16,St. Mary,2020-07-09 20:25:21.815684
0,1,28,0,0,0,150,St. Tammany,2020-07-09 20:25:21.815684
0,0,18,0,0,0,25,Tangipahoa,2020-07-09 20:25:21.815684
3,0,23,0,0,0,35,Terrebonne,2020-07-09 20:25:21.815684
0,0,9,0,0,1,16,Union,2020-07-09 20:25:21.815684
0,0,22,0,0,0,25,Washington,2020-07-09 20:25:21.815684
0,0,20,0,0,0,10,West Baton Rouge,2020-07-09 20:25:21.815684
0,0,8,0,0,0,34,Acadia,2020-07-10 20:18:32.107785
0,0,35,0,0,0,23,Ascension,2020-07-10 20:18:32.107785
0,0,14,0,0,0,114,Bienville,2020-07-10 20:18:32.107785
0,0,15,0,0,0,20,Bossier,2020-07-10 20:18:32.107785
0,0,165,1,0,0,77,Caddo,2020-07-10 20:18:32.107785
0,0,25,0,1,0,33,Calcasieu,2020-07-10 20:18:32.107785
0,6,155,1,0,0,112,East Baton Rouge,2020-07-10 20:18:32.107785
0,0,17,0,0,0,16,East Feliciana,2020-07-10 20:18:32.107785
0,0,15,0,0,0,30,Iberia,2020-07-10 20:18:32.107785
0,1,30,0,0,0,12,Iberville,2020-07-10 20:18:32.107785
0,9,237,2,6,0,234,Jefferson,2020-07-10 20:18:32.107785
0,0,19,0,0,0,29,Lafayette,2020-07-10 20:18:32.107785
0,0,26,0,0,0,64,Lafourche,2020-07-10 20:18:32.107785
0,0,7,0,0,0,32,Livingston,2020-07-10 20:18:32.107785
1,4,404,0,5,0,121,Orleans,2020-07-10 20:18:32.107785
0,0,46,0,0,0,35,Ouachita,2020-07-10 20:18:32.107785
0,0,13,0,0,0,15,Pointe Coupee,2020-07-10 20:18:32.107785
0,0,38,0,1,0,29,Rapides,2020-07-10 20:18:32.107785
0,0,22,0,0,0,27,St. Charles,2020-07-10 20:18:32.107785
0,0,22,0,0,0,7,St. James,2020-07-10 20:18:32.107785
0,0,48,0,0,0,39,St. John the Baptist,2020-07-10 20:18:32.107785
0,0,11,0,0,0,46,St. Landry,2020-07-10 20:18:32.107785
0,0,8,0,0,0,19,St. Martin,2020-07-10 20:18:32.107785
0,1,21,0,0,0,16,St. Mary,2020-07-10 20:18:32.107785
0,1,28,0,0,0,150,St. Tammany,2020-07-10 20:18:32.107785
0,0,18,0,0,0,25,Tangipahoa,2020-07-10 20:18:32.107785
3,0,23,0,0,0,35,Terrebonne,2020-07-10 20:18:32.107785
0,0,9,0,0,1,16,Union,2020-07-10 20:18:32.107785
0,0,22,0,0,0,25,Washington,2020-07-10 20:18:32.107785
0,0,20,0,0,0,10,West Baton Rouge,2020-07-10 20:18:32.107785
0,0,8,0,0,0,34,Acadia,2020-07-11 20:17:19.362972
0,0,35,0,0,0,23,Ascension,2020-07-11 20:17:19.362972
0,0,14,0,0,0,114,Bienville,2020-07-11 20:17:19.362972
0,0,15,0,0,0,20,Bossier,2020-07-11 20:17:19.362972
0,0,165,1,0,0,77,Caddo,2020-07-11 20:17:19.362972
0,0,25,0,1,0,33,Calcasieu,2020-07-11 20:17:19.362972
0,6,155,1,0,0,112,East Baton Rouge,2020-07-11 20:17:19.362972
0,0,17,0,0,0,16,East Feliciana,2020-07-11 20:17:19.362972
0,0,15,0,0,0,30,Iberia,2020-07-11 20:17:19.362972
0,1,30,0,0,0,12,Iberville,2020-07-11 20:17:19.362972
0,9,237,2,6,0,234,Jefferson,2020-07-11 20:17:19.362972
0,0,19,0,0,0,29,Lafayette,2020-07-11 20:17:19.362972
0,0,26,0,0,0,64,Lafourche,2020-07-11 20:17:19.362972
0,0,7,0,0,0,32,Livingston,2020-07-11 20:17:19.362972
1,4,404,0,5,0,121,Orleans,2020-07-11 20:17:19.362972
0,0,46,0,0,0,35,Ouachita,2020-07-11 20:17:19.362972
0,0,13,0,0,0,15,Pointe Coupee,2020-07-11 20:17:19.362972
0,0,38,0,1,0,29,Rapides,2020-07-11 20:17:19.362972
0,0,22,0,0,0,27,St. Charles,2020-07-11 20:17:19.362972
0,0,22,0,0,0,7,St. James,2020-07-11 20:17:19.362972
0,0,48,0,0,0,39,St. John the Baptist,2020-07-11 20:17:19.362972
0,0,11,0,0,0,46,St. Landry,2020-07-11 20:17:19.362972
0,0,8,0,0,0,19,St. Martin,2020-07-11 20:17:19.362972
0,1,21,0,0,0,16,St. Mary,2020-07-11 20:17:19.362972
0,1,28,0,0,0,150,St. Tammany,2020-07-11 20:17:19.362972
0,0,18,0,0,0,25,Tangipahoa,2020-07-11 20:17:19.362972
3,0,23,0,0,0,35,Terrebonne,2020-07-11 20:17:19.362972
0,0,9,0,0,1,16,Union,2020-07-11 20:17:19.362972
0,0,22,0,0,0,25,Washington,2020-07-11 20:17:19.362972
0,0,20,0,0,0,10,West Baton Rouge,2020-07-11 20:17:19.362972
0,0,8,0,0,0,34,Acadia,2020-07-12 20:10:35.061700
0,0,35,0,0,0,23,Ascension,2020-07-12 20:10:35.061700
0,0,14,0,0,0,114,Bienville,2020-07-12 20:10:35.061700
0,0,15,0,0,0,20,Bossier,2020-07-12 20:10:35.061700
0,0,165,1,0,0,77,Caddo,2020-07-12 20:10:35.061700
0,0,25,0,1,0,33,Calcasieu,2020-07-12 20:10:35.061700
0,6,155,1,0,0,112,East Baton Rouge,2020-07-12 20:10:35.061700
0,0,17,0,0,0,16,East Feliciana,2020-07-12 20:10:35.061700
0,0,15,0,0,0,30,Iberia,2020-07-12 20:10:35.061700
0,1,30,0,0,0,12,Iberville,2020-07-12 20:10:35.061700
0,9,237,2,6,0,234,Jefferson,2020-07-12 20:10:35.061700
0,0,19,0,0,0,29,Lafayette,2020-07-12 20:10:35.061700
0,0,26,0,0,0,64,Lafourche,2020-07-12 20:10:35.061700
0,0,7,0,0,0,32,Livingston,2020-07-12 20:10:35.061700
1,4,404,0,5,0,121,Orleans,2020-07-12 20:10:35.061700
0,0,46,0,0,0,35,Ouachita,2020-07-12 20:10:35.061700
0,0,13,0,0,0,15,Pointe Coupee,2020-07-12 20:10:35.061700
0,0,38,0,1,0,29,Rapides,2020-07-12 20:10:35.061700
0,0,22,0,0,0,27,St. Charles,2020-07-12 20:10:35.061700
0,0,22,0,0,0,7,St. James,2020-07-12 20:10:35.061700
0,0,48,0,0,0,39,St. John the Baptist,2020-07-12 20:10:35.061700
0,0,11,0,0,0,46,St. Landry,2020-07-12 20:10:35.061700
0,0,8,0,0,0,19,St. Martin,2020-07-12 20:10:35.061700
0,1,21,0,0,0,16,St. Mary,2020-07-12 20:10:35.061700
0,1,28,0,0,0,150,St. Tammany,2020-07-12 20:10:35.061700
0,0,18,0,0,0,25,Tangipahoa,2020-07-12 20:10:35.061700
3,0,23,0,0,0,35,Terrebonne,2020-07-12 20:10:35.061700
0,0,9,0,0,1,16,Union,2020-07-12 20:10:35.061700
0,0,22,0,0,0,25,Washington,2020-07-12 20:10:35.061700
0,0,20,0,0,0,10,West Baton Rouge,2020-07-12 20:10:35.061700
