County Name,Scrape Time,Total Cases,Total Deaths
Wright,2020-06-11 20:30:37.264554,14,0
Lincoln,2020-06-11 20:30:37.264554,87,1
Howell,2020-06-11 20:30:37.264554,18,0
Schuyler,2020-06-11 20:30:37.264554,2,0
Maries,2020-06-11 20:30:37.264554,2,0
Laclede,2020-06-11 20:30:37.264554,8,0
DeKalb,2020-06-11 20:30:37.264554,6,0
Vernon,2020-06-11 20:30:37.264554,12,0
Buchanan,2020-06-11 20:30:37.264554,768,2
Clay,2020-06-11 20:30:37.264554,262,3
Stone,2020-06-11 20:30:37.264554,7,0
Bollinger,2020-06-11 20:30:37.264554,8,0
Jefferson,2020-06-11 20:30:37.264554,373,18
Knox,2020-06-11 20:30:37.264554,2,0
Lafayette,2020-06-11 20:30:37.264554,83,2
Nodaway,2020-06-11 20:30:37.264554,15,0
Gasconade,2020-06-11 20:30:37.264554,2,0
Kansas City,2020-06-11 20:30:37.264554,1654,28
Livingston,2020-06-11 20:30:37.264554,4,0
Perry,2020-06-11 20:30:37.264554,79,0
Franklin,2020-06-11 20:30:37.264554,164,18
New Madrid,2020-06-11 20:30:37.264554,28,1
Iron,2020-06-11 20:30:37.264554,2,0
Howard,2020-06-11 20:30:37.264554,3,0
Randolph,2020-06-11 20:30:37.264554,10,0
Lewis,2020-06-11 20:30:37.264554,7,1
Texas,2020-06-11 20:30:37.264554,1,0
Douglas,2020-06-11 20:30:37.264554,3,0
Moniteau,2020-06-11 20:30:37.264554,49,1
Callaway,2020-06-11 20:30:37.264554,33,1
Atchison,2020-06-11 20:30:37.264554,3,0
St Charles,2020-06-11 20:30:37.264554,879,60
Ste Genevieve,2020-06-11 20:30:37.264554,13,1
Jasper,2020-06-11 20:30:37.264554,60,0
Joplin,2020-06-11 20:30:37.264554,27,0
Cedar,2020-06-11 20:30:37.264554,9,0
Andrew,2020-06-11 20:30:37.264554,34,0
Carroll,2020-06-11 20:30:37.264554,9,0
Henry,2020-06-11 20:30:37.264554,15,3
Madison,2020-06-11 20:30:37.264554,3,0
Boone,2020-06-11 20:30:37.264554,201,1
Ray,2020-06-11 20:30:37.264554,24,0
Sullivan,2020-06-11 20:30:37.264554,71,0
Taney,2020-06-11 20:30:37.264554,15,2
St Louis City,2020-06-11 20:30:37.264554,1993,134
Newton,2020-06-11 20:30:37.264554,47,1
Webster,2020-06-11 20:30:37.264554,18,0
Lawrence,2020-06-11 20:30:37.264554,7,0
Dunklin,2020-06-11 20:30:37.264554,54,3
Macon,2020-06-11 20:30:37.264554,6,0
Polk,2020-06-11 20:30:37.264554,7,0
Camden,2020-06-11 20:30:37.264554,37,1
Chariton,2020-06-11 20:30:37.264554,6,0
St Francois,2020-06-11 20:30:37.264554,40,2
Morgan,2020-06-11 20:30:37.264554,9,0
Holt,2020-06-11 20:30:37.264554,1,0
Audrain,2020-06-11 20:30:37.264554,120,1
Mercer,2020-06-11 20:30:37.264554,5,0
St Louis,2020-06-11 20:30:37.264554,5195,493
Carter,2020-06-11 20:30:37.264554,5,1
Shelby,2020-06-12 20:26:44.023593,1,0
Warren,2020-06-12 20:26:44.023593,31,0
St Clair,2020-06-12 20:26:44.023593,2,0
Shannon,2020-06-12 20:26:44.023593,6,0
Pemiscot,2020-06-12 20:26:44.023593,99,6
Ralls,2020-06-12 20:26:44.023593,5,0
Pulaski,2020-06-12 20:26:44.023593,106,1
Harrison,2020-06-12 20:26:44.023593,9,0
Grundy,2020-06-12 20:26:44.023593,8,0
Oregon,2020-06-12 20:26:44.023593,3,0
Dade,2020-06-12 20:26:44.023593,0,0
Scotland,2020-06-12 20:26:44.023593,8,1
Cass,2020-06-12 20:26:44.023593,111,8
Wayne,2020-06-12 20:26:44.023593,0,0
Hickory,2020-06-12 20:26:44.023593,0,0
Dallas,2020-06-12 20:26:44.023593,6,0
Washington,2020-06-12 20:26:44.023593,13,1
Pike,2020-06-12 20:26:44.023593,31,1
Caldwell,2020-06-12 20:26:44.023593,7,0
Adair,2020-06-12 20:26:44.023593,75,0
Platte,2020-06-12 20:26:44.023593,89,3
Butler,2020-06-12 20:26:44.023593,40,0
Cape Girardeau,2020-06-12 20:26:44.023593,101,3
Ozark,2020-06-12 20:26:44.023593,0,0
Bates,2020-06-12 20:26:44.023593,12,1
Putnam,2020-06-12 20:26:44.023593,1,0
Osage,2020-06-12 20:26:44.023593,5,0
Jackson,2020-06-12 20:26:44.023593,791,22
Stoddard,2020-06-12 20:26:44.023593,113,6
Johnson,2020-06-12 20:26:44.023593,79,0
McDonald,2020-06-12 20:26:44.023593,63,0
Crawford,2020-06-12 20:26:44.023593,8,0
Clinton,2020-06-12 20:26:44.023593,19,0
Linn,2020-06-12 20:26:44.023593,11,1
Barry,2020-06-12 20:26:44.023593,9,0
Cole,2020-06-12 20:26:44.023593,57,1
Dent,2020-06-12 20:26:44.023593,1,0
Miller,2020-06-12 20:26:44.023593,4,0
Reynolds,2020-06-12 20:26:44.023593,2,0
Saline,2020-06-12 20:26:44.023593,270,3
Christian,2020-06-12 20:26:44.023593,29,0
Montgomery,2020-06-12 20:26:44.023593,12,0
Worth,2020-06-12 20:26:44.023593,4,0
Pettis,2020-06-12 20:26:44.023593,84,1
Clark,2020-06-12 20:26:44.023593,1,0
Marion,2020-06-12 20:26:44.023593,7,0
Cooper,2020-06-12 20:26:44.023593,9,0
Phelps,2020-06-12 20:26:44.023593,6,0
Greene,2020-06-12 20:26:44.023593,185,10
Monroe,2020-06-12 20:26:44.023593,3,0
Daviess,2020-06-12 20:26:44.023593,7,0
Barton,2020-06-12 20:26:44.023593,1,0
Ripley,2020-06-12 20:26:44.023593,12,0
Gentry,2020-06-12 20:26:44.023593,54,6
Benton,2020-06-12 20:26:44.023593,14,0
Wright,2020-06-12 20:26:44.023593,14,0
Lincoln,2020-06-12 20:26:44.023593,88,1
Howell,2020-06-12 20:26:44.023593,19,0
Schuyler,2020-06-12 20:26:44.023593,1,0
Maries,2020-06-12 20:26:44.023593,2,0
Laclede,2020-06-12 20:26:44.023593,9,0
DeKalb,2020-06-12 20:26:44.023593,7,0
Vernon,2020-06-12 20:26:44.023593,12,0
Buchanan,2020-06-12 20:26:44.023593,772,2
Clay,2020-06-12 20:26:44.023593,284,3
Stone,2020-06-12 20:26:44.023593,7,0
Bollinger,2020-06-12 20:26:44.023593,8,0
Jefferson,2020-06-12 20:26:44.023593,374,19
Knox,2020-06-12 20:26:44.023593,2,0
Lafayette,2020-06-12 20:26:44.023593,84,2
Nodaway,2020-06-12 20:26:44.023593,15,0
Gasconade,2020-06-12 20:26:44.023593,2,0
Kansas City,2020-06-12 20:26:44.023593,1680,28
Livingston,2020-06-12 20:26:44.023593,4,0
Perry,2020-06-12 20:26:44.023593,80,0
Franklin,2020-06-12 20:26:44.023593,166,18
New Madrid,2020-06-12 20:26:44.023593,32,1
Iron,2020-06-12 20:26:44.023593,2,0
Howard,2020-06-12 20:26:44.023593,3,0
Randolph,2020-06-12 20:26:44.023593,10,0
Lewis,2020-06-12 20:26:44.023593,7,1
Texas,2020-06-12 20:26:44.023593,1,0
Douglas,2020-06-12 20:26:44.023593,3,0
Moniteau,2020-06-12 20:26:44.023593,49,1
Callaway,2020-06-12 20:26:44.023593,34,1
Atchison,2020-06-12 20:26:44.023593,3,0
St Charles,2020-06-12 20:26:44.023593,882,62
Ste Genevieve,2020-06-12 20:26:44.023593,13,1
Jasper,2020-06-12 20:26:44.023593,75,0
Joplin,2020-06-12 20:26:44.023593,32,0
Cedar,2020-06-12 20:26:44.023593,9,0
Andrew,2020-06-12 20:26:44.023593,34,0
Carroll,2020-06-12 20:26:44.023593,9,0
Henry,2020-06-12 20:26:44.023593,16,3
Madison,2020-06-12 20:26:44.023593,3,0
Boone,2020-06-12 20:26:44.023593,204,2
Ray,2020-06-12 20:26:44.023593,24,0
Sullivan,2020-06-12 20:26:44.023593,72,0
Taney,2020-06-12 20:26:44.023593,15,2
St Louis City,2020-06-12 20:26:44.023593,2007,135
Newton,2020-06-12 20:26:44.023593,49,1
Webster,2020-06-12 20:26:44.023593,18,0
Lawrence,2020-06-12 20:26:44.023593,7,0
Dunklin,2020-06-12 20:26:44.023593,54,3
Macon,2020-06-12 20:26:44.023593,6,0
Polk,2020-06-12 20:26:44.023593,7,0
Camden,2020-06-12 20:26:44.023593,38,1
Chariton,2020-06-12 20:26:44.023593,6,0
St Francois,2020-06-12 20:26:44.023593,40,2
Morgan,2020-06-12 20:26:44.023593,9,0
Holt,2020-06-12 20:26:44.023593,1,0
Audrain,2020-06-12 20:26:44.023593,122,1
Mercer,2020-06-12 20:26:44.023593,5,0
St Louis,2020-06-12 20:26:44.023593,5220,496
Carter,2020-06-12 20:26:44.023593,5,1
Shelby,2020-06-13 20:43:46.553202,1,0
Warren,2020-06-13 20:43:46.553202,30,0
St Clair,2020-06-13 20:43:46.553202,2,0
Shannon,2020-06-13 20:43:46.553202,6,0
Pemiscot,2020-06-13 20:43:46.553202,102,6
Ralls,2020-06-13 20:43:46.553202,5,0
Pulaski,2020-06-13 20:43:46.553202,106,1
Harrison,2020-06-13 20:43:46.553202,9,0
Grundy,2020-06-13 20:43:46.553202,12,0
Oregon,2020-06-13 20:43:46.553202,4,0
Dade,2020-06-13 20:43:46.553202,0,0
Scotland,2020-06-13 20:43:46.553202,8,1
Cass,2020-06-13 20:43:46.553202,111,8
Wayne,2020-06-13 20:43:46.553202,0,0
Hickory,2020-06-13 20:43:46.553202,0,0
Dallas,2020-06-13 20:43:46.553202,6,0
Washington,2020-06-13 20:43:46.553202,13,1
Pike,2020-06-13 20:43:46.553202,31,1
Caldwell,2020-06-13 20:43:46.553202,7,0
Adair,2020-06-13 20:43:46.553202,80,0
Platte,2020-06-13 20:43:46.553202,97,3
Butler,2020-06-13 20:43:46.553202,41,0
Cape Girardeau,2020-06-13 20:43:46.553202,104,3
Ozark,2020-06-13 20:43:46.553202,0,0
Bates,2020-06-13 20:43:46.553202,12,1
Putnam,2020-06-13 20:43:46.553202,1,0
Osage,2020-06-13 20:43:46.553202,5,0
Jackson,2020-06-13 20:43:46.553202,819,22
Stoddard,2020-06-13 20:43:46.553202,118,7
Johnson,2020-06-13 20:43:46.553202,80,0
McDonald,2020-06-13 20:43:46.553202,70,0
Crawford,2020-06-13 20:43:46.553202,8,0
Clinton,2020-06-13 20:43:46.553202,20,0
Linn,2020-06-13 20:43:46.553202,11,1
Barry,2020-06-13 20:43:46.553202,10,0
Cole,2020-06-13 20:43:46.553202,57,1
Dent,2020-06-13 20:43:46.553202,1,0
Miller,2020-06-13 20:43:46.553202,4,0
Reynolds,2020-06-13 20:43:46.553202,2,0
Saline,2020-06-13 20:43:46.553202,271,4
Christian,2020-06-13 20:43:46.553202,29,0
Montgomery,2020-06-13 20:43:46.553202,12,0
Worth,2020-06-13 20:43:46.553202,4,0
Pettis,2020-06-13 20:43:46.553202,85,1
Clark,2020-06-13 20:43:46.553202,1,0
Marion,2020-06-13 20:43:46.553202,8,0
Cooper,2020-06-13 20:43:46.553202,9,0
Phelps,2020-06-13 20:43:46.553202,6,0
Greene,2020-06-13 20:43:46.553202,188,9
Monroe,2020-06-13 20:43:46.553202,3,0
Daviess,2020-06-13 20:43:46.553202,7,0
Barton,2020-06-13 20:43:46.553202,1,0
Ripley,2020-06-13 20:43:46.553202,11,0
Gentry,2020-06-13 20:43:46.553202,54,6
Benton,2020-06-13 20:43:46.553202,14,0
Wright,2020-06-13 20:43:46.553202,14,0
Lincoln,2020-06-13 20:43:46.553202,87,1
Howell,2020-06-13 20:43:46.553202,20,0
Schuyler,2020-06-13 20:43:46.553202,1,0
Maries,2020-06-13 20:43:46.553202,2,0
Laclede,2020-06-13 20:43:46.553202,9,0
DeKalb,2020-06-13 20:43:46.553202,8,0
Vernon,2020-06-13 20:43:46.553202,12,0
Buchanan,2020-06-13 20:43:46.553202,784,2
Clay,2020-06-13 20:43:46.553202,288,3
Stone,2020-06-13 20:43:46.553202,7,0
Bollinger,2020-06-13 20:43:46.553202,9,0
Jefferson,2020-06-13 20:43:46.553202,376,19
Knox,2020-06-13 20:43:46.553202,2,0
Lafayette,2020-06-13 20:43:46.553202,85,2
Nodaway,2020-06-13 20:43:46.553202,15,0
Gasconade,2020-06-13 20:43:46.553202,2,0
Kansas City,2020-06-13 20:43:46.553202,1690,29
Livingston,2020-06-13 20:43:46.553202,7,0
Perry,2020-06-13 20:43:46.553202,84,0
Franklin,2020-06-13 20:43:46.553202,166,18
New Madrid,2020-06-13 20:43:46.553202,35,1
Iron,2020-06-13 20:43:46.553202,2,0
Howard,2020-06-13 20:43:46.553202,3,0
Randolph,2020-06-13 20:43:46.553202,10,0
Lewis,2020-06-13 20:43:46.553202,7,1
Texas,2020-06-13 20:43:46.553202,1,0
Douglas,2020-06-13 20:43:46.553202,3,0
Moniteau,2020-06-13 20:43:46.553202,49,1
Callaway,2020-06-13 20:43:46.553202,36,1
Atchison,2020-06-13 20:43:46.553202,3,0
St Charles,2020-06-13 20:43:46.553202,890,63
Ste Genevieve,2020-06-13 20:43:46.553202,14,1
Jasper,2020-06-13 20:43:46.553202,87,0
Joplin,2020-06-13 20:43:46.553202,35,0
Cedar,2020-06-13 20:43:46.553202,9,0
Andrew,2020-06-13 20:43:46.553202,35,0
Carroll,2020-06-13 20:43:46.553202,10,0
Henry,2020-06-13 20:43:46.553202,16,3
Madison,2020-06-13 20:43:46.553202,3,0
Boone,2020-06-13 20:43:46.553202,208,2
Ray,2020-06-13 20:43:46.553202,25,0
Sullivan,2020-06-13 20:43:46.553202,77,0
Taney,2020-06-13 20:43:46.553202,15,2
St Louis City,2020-06-13 20:43:46.553202,2022,137
Newton,2020-06-13 20:43:46.553202,62,1
Webster,2020-06-13 20:43:46.553202,18,0
Lawrence,2020-06-13 20:43:46.553202,7,0
Dunklin,2020-06-13 20:43:46.553202,55,3
Macon,2020-06-13 20:43:46.553202,7,0
Polk,2020-06-13 20:43:46.553202,8,0
Camden,2020-06-13 20:43:46.553202,38,1
Chariton,2020-06-13 20:43:46.553202,6,0
St Francois,2020-06-13 20:43:46.553202,40,2
Morgan,2020-06-13 20:43:46.553202,9,0
Holt,2020-06-13 20:43:46.553202,1,0
Audrain,2020-06-13 20:43:46.553202,122,1
Mercer,2020-06-13 20:43:46.553202,5,0
St Louis,2020-06-13 20:43:46.553202,5257,498
Carter,2020-06-13 20:43:46.553202,5,1
Shelby,2020-06-14 20:03:15.703901,1,0
Warren,2020-06-14 20:03:15.703901,30,0
St Clair,2020-06-14 20:03:15.703901,2,0
Shannon,2020-06-14 20:03:15.703901,6,0
Pemiscot,2020-06-14 20:03:15.703901,102,6
Ralls,2020-06-14 20:03:15.703901,5,0
Pulaski,2020-06-14 20:03:15.703901,106,1
Harrison,2020-06-14 20:03:15.703901,9,0
Grundy,2020-06-14 20:03:15.703901,12,0
Oregon,2020-06-14 20:03:15.703901,4,0
Dade,2020-06-14 20:03:15.703901,0,0
Scotland,2020-06-14 20:03:15.703901,8,1
Cass,2020-06-14 20:03:15.703901,111,8
Wayne,2020-06-14 20:03:15.703901,0,0
Hickory,2020-06-14 20:03:15.703901,0,0
Dallas,2020-06-14 20:03:15.703901,6,0
Washington,2020-06-14 20:03:15.703901,13,1
Pike,2020-06-14 20:03:15.703901,31,1
Caldwell,2020-06-14 20:03:15.703901,7,0
Adair,2020-06-14 20:03:15.703901,80,0
Platte,2020-06-14 20:03:15.703901,97,3
Butler,2020-06-14 20:03:15.703901,41,0
Cape Girardeau,2020-06-14 20:03:15.703901,104,3
Ozark,2020-06-14 20:03:15.703901,0,0
Bates,2020-06-14 20:03:15.703901,12,1
Putnam,2020-06-14 20:03:15.703901,1,0
Osage,2020-06-14 20:03:15.703901,5,0
Jackson,2020-06-14 20:03:15.703901,819,22
Stoddard,2020-06-14 20:03:15.703901,118,7
Johnson,2020-06-14 20:03:15.703901,80,0
McDonald,2020-06-14 20:03:15.703901,70,0
Crawford,2020-06-14 20:03:15.703901,8,0
Clinton,2020-06-14 20:03:15.703901,20,0
Linn,2020-06-14 20:03:15.703901,11,1
Barry,2020-06-14 20:03:15.703901,10,0
Cole,2020-06-14 20:03:15.703901,57,1
Dent,2020-06-14 20:03:15.703901,1,0
Miller,2020-06-14 20:03:15.703901,4,0
Reynolds,2020-06-14 20:03:15.703901,2,0
Saline,2020-06-14 20:03:15.703901,271,4
Christian,2020-06-14 20:03:15.703901,29,0
Montgomery,2020-06-14 20:03:15.703901,12,0
Worth,2020-06-14 20:03:15.703901,4,0
Pettis,2020-06-14 20:03:15.703901,85,1
Clark,2020-06-14 20:03:15.703901,1,0
Marion,2020-06-14 20:03:15.703901,8,0
Cooper,2020-06-14 20:03:15.703901,9,0
Phelps,2020-06-14 20:03:15.703901,6,0
Greene,2020-06-14 20:03:15.703901,188,9
Monroe,2020-06-14 20:03:15.703901,3,0
Daviess,2020-06-14 20:03:15.703901,7,0
Barton,2020-06-14 20:03:15.703901,1,0
Ripley,2020-06-14 20:03:15.703901,11,0
Gentry,2020-06-14 20:03:15.703901,54,6
Benton,2020-06-14 20:03:15.703901,14,0
Wright,2020-06-14 20:03:15.703901,14,0
Lincoln,2020-06-14 20:03:15.703901,87,1
Howell,2020-06-14 20:03:15.703901,20,0
Schuyler,2020-06-14 20:03:15.703901,1,0
Maries,2020-06-14 20:03:15.703901,2,0
Laclede,2020-06-14 20:03:15.703901,9,0
DeKalb,2020-06-14 20:03:15.703901,8,0
Vernon,2020-06-14 20:03:15.703901,12,0
Buchanan,2020-06-14 20:03:15.703901,784,2
Clay,2020-06-14 20:03:15.703901,288,3
Stone,2020-06-14 20:03:15.703901,7,0
Bollinger,2020-06-14 20:03:15.703901,9,0
Jefferson,2020-06-14 20:03:15.703901,376,19
Knox,2020-06-14 20:03:15.703901,2,0
Lafayette,2020-06-14 20:03:15.703901,85,2
Nodaway,2020-06-14 20:03:15.703901,15,0
Gasconade,2020-06-14 20:03:15.703901,2,0
Kansas City,2020-06-14 20:03:15.703901,1690,29
Livingston,2020-06-14 20:03:15.703901,7,0
Perry,2020-06-14 20:03:15.703901,84,0
Franklin,2020-06-14 20:03:15.703901,166,18
New Madrid,2020-06-14 20:03:15.703901,35,1
Iron,2020-06-14 20:03:15.703901,2,0
Howard,2020-06-14 20:03:15.703901,3,0
Randolph,2020-06-14 20:03:15.703901,10,0
Lewis,2020-06-14 20:03:15.703901,7,1
Texas,2020-06-14 20:03:15.703901,1,0
Douglas,2020-06-14 20:03:15.703901,3,0
Moniteau,2020-06-14 20:03:15.703901,49,1
Callaway,2020-06-14 20:03:15.703901,36,1
Atchison,2020-06-14 20:03:15.703901,3,0
St Charles,2020-06-14 20:03:15.703901,890,63
Ste Genevieve,2020-06-14 20:03:15.703901,14,1
Jasper,2020-06-14 20:03:15.703901,87,0
Joplin,2020-06-14 20:03:15.703901,35,0
Cedar,2020-06-14 20:03:15.703901,9,0
Andrew,2020-06-14 20:03:15.703901,35,0
Carroll,2020-06-14 20:03:15.703901,10,0
Henry,2020-06-14 20:03:15.703901,16,3
Madison,2020-06-14 20:03:15.703901,3,0
Boone,2020-06-14 20:03:15.703901,208,2
Ray,2020-06-14 20:03:15.703901,25,0
Sullivan,2020-06-14 20:03:15.703901,77,0
Taney,2020-06-14 20:03:15.703901,15,2
St Louis City,2020-06-14 20:03:15.703901,2022,137
Newton,2020-06-14 20:03:15.703901,62,1
Webster,2020-06-14 20:03:15.703901,18,0
Lawrence,2020-06-14 20:03:15.703901,7,0
Dunklin,2020-06-14 20:03:15.703901,55,3
Macon,2020-06-14 20:03:15.703901,7,0
Polk,2020-06-14 20:03:15.703901,8,0
Camden,2020-06-14 20:03:15.703901,38,1
Chariton,2020-06-14 20:03:15.703901,6,0
St Francois,2020-06-14 20:03:15.703901,40,2
Morgan,2020-06-14 20:03:15.703901,9,0
Holt,2020-06-14 20:03:15.703901,1,0
Audrain,2020-06-14 20:03:15.703901,122,1
Mercer,2020-06-14 20:03:15.703901,5,0
St Louis,2020-06-14 20:03:15.703901,5257,498
Carter,2020-06-14 20:03:15.703901,5,1
Shelby,2020-06-15 20:27:36.561490,1,0
Warren,2020-06-15 20:27:36.561490,30,0
St Clair,2020-06-15 20:27:36.561490,2,0
Shannon,2020-06-15 20:27:36.561490,6,0
Pemiscot,2020-06-15 20:27:36.561490,104,6
Ralls,2020-06-15 20:27:36.561490,5,0
Pulaski,2020-06-15 20:27:36.561490,106,1
Harrison,2020-06-15 20:27:36.561490,9,0
Grundy,2020-06-15 20:27:36.561490,12,0
Oregon,2020-06-15 20:27:36.561490,4,0
Dade,2020-06-15 20:27:36.561490,1,0
Scotland,2020-06-15 20:27:36.561490,8,1
Cass,2020-06-15 20:27:36.561490,114,8
Wayne,2020-06-15 20:27:36.561490,0,0
Hickory,2020-06-15 20:27:36.561490,0,0
Dallas,2020-06-15 20:27:36.561490,6,0
Washington,2020-06-15 20:27:36.561490,13,1
Pike,2020-06-15 20:27:36.561490,32,1
Caldwell,2020-06-15 20:27:36.561490,7,0
Adair,2020-06-15 20:27:36.561490,83,0
Platte,2020-06-15 20:27:36.561490,98,3
Butler,2020-06-15 20:27:36.561490,46,0
Cape Girardeau,2020-06-15 20:27:36.561490,108,3
Ozark,2020-06-15 20:27:36.561490,0,0
Bates,2020-06-15 20:27:36.561490,12,1
Putnam,2020-06-15 20:27:36.561490,1,0
Osage,2020-06-15 20:27:36.561490,5,0
Jackson,2020-06-15 20:27:36.561490,865,22
Stoddard,2020-06-15 20:27:36.561490,118,7
Johnson,2020-06-15 20:27:36.561490,80,0
McDonald,2020-06-15 20:27:36.561490,78,0
Crawford,2020-06-15 20:27:36.561490,9,0
Clinton,2020-06-15 20:27:36.561490,21,0
Linn,2020-06-15 20:27:36.561490,11,1
Barry,2020-06-15 20:27:36.561490,14,0
Cole,2020-06-15 20:27:36.561490,57,1
Dent,2020-06-15 20:27:36.561490,1,0
Miller,2020-06-15 20:27:36.561490,6,0
Reynolds,2020-06-15 20:27:36.561490,2,0
Saline,2020-06-15 20:27:36.561490,270,4
Christian,2020-06-15 20:27:36.561490,30,0
Montgomery,2020-06-15 20:27:36.561490,12,0
Worth,2020-06-15 20:27:36.561490,4,0
Pettis,2020-06-15 20:27:36.561490,86,1
Clark,2020-06-15 20:27:36.561490,1,0
Marion,2020-06-15 20:27:36.561490,8,0
Cooper,2020-06-15 20:27:36.561490,9,0
Phelps,2020-06-15 20:27:36.561490,6,0
Greene,2020-06-15 20:27:36.561490,193,9
Monroe,2020-06-15 20:27:36.561490,3,0
Daviess,2020-06-15 20:27:36.561490,7,0
Barton,2020-06-15 20:27:36.561490,7,0
Ripley,2020-06-15 20:27:36.561490,11,0
Gentry,2020-06-15 20:27:36.561490,54,8
Benton,2020-06-15 20:27:36.561490,14,0
Wright,2020-06-15 20:27:36.561490,14,0
Lincoln,2020-06-15 20:27:36.561490,87,1
Howell,2020-06-15 20:27:36.561490,26,0
Schuyler,2020-06-15 20:27:36.561490,1,0
Maries,2020-06-15 20:27:36.561490,2,0
Laclede,2020-06-15 20:27:36.561490,9,0
DeKalb,2020-06-15 20:27:36.561490,9,0
Vernon,2020-06-15 20:27:36.561490,12,0
Buchanan,2020-06-15 20:27:36.561490,787,2
Clay,2020-06-15 20:27:36.561490,293,3
Stone,2020-06-15 20:27:36.561490,7,0
Bollinger,2020-06-15 20:27:36.561490,10,0
Jefferson,2020-06-15 20:27:36.561490,378,19
Knox,2020-06-15 20:27:36.561490,2,0
Lafayette,2020-06-15 20:27:36.561490,85,2
Nodaway,2020-06-15 20:27:36.561490,15,0
Gasconade,2020-06-15 20:27:36.561490,2,0
Kansas City,2020-06-15 20:27:36.561490,1737,29
Livingston,2020-06-15 20:27:36.561490,6,0
Perry,2020-06-15 20:27:36.561490,85,0
Franklin,2020-06-15 20:27:36.561490,168,18
New Madrid,2020-06-15 20:27:36.561490,35,1
Iron,2020-06-15 20:27:36.561490,2,0
Howard,2020-06-15 20:27:36.561490,3,0
Randolph,2020-06-15 20:27:36.561490,11,0
Lewis,2020-06-15 20:27:36.561490,7,1
Texas,2020-06-15 20:27:36.561490,1,0
Douglas,2020-06-15 20:27:36.561490,3,0
Moniteau,2020-06-15 20:27:36.561490,49,1
Callaway,2020-06-15 20:27:36.561490,40,1
Atchison,2020-06-15 20:27:36.561490,3,0
St Charles,2020-06-15 20:27:36.561490,910,63
Ste Genevieve,2020-06-15 20:27:36.561490,14,1
Jasper,2020-06-15 20:27:36.561490,103,0
Joplin,2020-06-15 20:27:36.561490,36,0
Cedar,2020-06-15 20:27:36.561490,9,0
Andrew,2020-06-15 20:27:36.561490,35,0
Carroll,2020-06-15 20:27:36.561490,10,0
Henry,2020-06-15 20:27:36.561490,16,3
Madison,2020-06-15 20:27:36.561490,3,0
Boone,2020-06-15 20:27:36.561490,215,2
Ray,2020-06-15 20:27:36.561490,25,0
Sullivan,2020-06-15 20:27:36.561490,77,0
Taney,2020-06-15 20:27:36.561490,24,2
St Louis City,2020-06-15 20:27:36.561490,2038,136
Newton,2020-06-15 20:27:36.561490,79,1
Webster,2020-06-15 20:27:36.561490,18,0
Lawrence,2020-06-15 20:27:36.561490,7,0
Dunklin,2020-06-15 20:27:36.561490,61,3
Macon,2020-06-15 20:27:36.561490,7,0
Polk,2020-06-15 20:27:36.561490,10,0
Camden,2020-06-15 20:27:36.561490,40,1
Chariton,2020-06-15 20:27:36.561490,6,0
St Francois,2020-06-15 20:27:36.561490,42,2
Morgan,2020-06-15 20:27:36.561490,9,0
Holt,2020-06-15 20:27:36.561490,1,0
Audrain,2020-06-15 20:27:36.561490,122,1
Mercer,2020-06-15 20:27:36.561490,5,0
St Louis,2020-06-15 20:27:36.561490,5363,498
Carter,2020-06-15 20:27:36.561490,5,1
Shelby,2020-06-16 20:29:26.092009,1,0
Warren,2020-06-16 20:29:26.092009,32,0
St Clair,2020-06-16 20:29:26.092009,2,0
Shannon,2020-06-16 20:29:26.092009,6,0
Pemiscot,2020-06-16 20:29:26.092009,104,6
Ralls,2020-06-16 20:29:26.092009,5,0
Pulaski,2020-06-16 20:29:26.092009,106,1
Harrison,2020-06-16 20:29:26.092009,9,0
Grundy,2020-06-16 20:29:26.092009,11,0
Oregon,2020-06-16 20:29:26.092009,4,0
Dade,2020-06-16 20:29:26.092009,1,0
Scotland,2020-06-16 20:29:26.092009,8,1
Cass,2020-06-16 20:29:26.092009,115,8
Wayne,2020-06-16 20:29:26.092009,0,0
Hickory,2020-06-16 20:29:26.092009,0,0
Dallas,2020-06-16 20:29:26.092009,6,0
Washington,2020-06-16 20:29:26.092009,13,1
Pike,2020-06-16 20:29:26.092009,31,1
Caldwell,2020-06-16 20:29:26.092009,7,0
Adair,2020-06-16 20:29:26.092009,84,0
Platte,2020-06-16 20:29:26.092009,99,3
Butler,2020-06-16 20:29:26.092009,48,0
Cape Girardeau,2020-06-16 20:29:26.092009,110,3
Ozark,2020-06-16 20:29:26.092009,0,0
Bates,2020-06-16 20:29:26.092009,12,1
Putnam,2020-06-16 20:29:26.092009,2,0
Osage,2020-06-16 20:29:26.092009,5,0
Jackson,2020-06-16 20:29:26.092009,889,22
Stoddard,2020-06-16 20:29:26.092009,121,7
Johnson,2020-06-16 20:29:26.092009,81,0
McDonald,2020-06-16 20:29:26.092009,98,0
Crawford,2020-06-16 20:29:26.092009,9,0
Clinton,2020-06-16 20:29:26.092009,21,0
Linn,2020-06-16 20:29:26.092009,11,1
Barry,2020-06-16 20:29:26.092009,15,0
Cole,2020-06-16 20:29:26.092009,57,1
Dent,2020-06-16 20:29:26.092009,1,0
Miller,2020-06-16 20:29:26.092009,7,0
Reynolds,2020-06-16 20:29:26.092009,2,0
Saline,2020-06-16 20:29:26.092009,272,4
Christian,2020-06-16 20:29:26.092009,30,0
