deaths,fips,hospitalizations,locality,report_date,total_cases,vdh_health_district
3,51169,9,Scott,2020-08-08 00:00:00,90,Lenowisco
44,51171,74,Shenandoah,2020-08-08 00:00:00,700,Lord Fairfax
3,51173,10,Smyth,2020-08-08 00:00:00,146,Mount Rogers
13,51175,12,Southampton,2020-08-08 00:00:00,264,Western Tidewater
35,51177,95,Spotsylvania,2020-08-08 00:00:00,1471,Rappahannock
8,51179,119,Stafford,2020-08-08 00:00:00,1366,Rappahannock
2,51181,5,Surry,2020-08-08 00:00:00,49,Crater
9,51183,24,Sussex,2020-08-08 00:00:00,297,Crater
0,51185,8,Tazewell,2020-08-08 00:00:00,117,Cumberland Plateau
6,51187,22,Warren,2020-08-08 00:00:00,355,Lord Fairfax
5,51191,21,Washington,2020-08-08 00:00:00,217,Mount Rogers
3,51193,16,Westmoreland,2020-08-08 00:00:00,209,Three Rivers
3,51195,16,Wise,2020-08-08 00:00:00,126,Lenowisco
3,51197,12,Wythe,2020-08-08 00:00:00,115,Mount Rogers
4,51199,14,York,2020-08-08 00:00:00,361,Peninsula
60,51510,278,Alexandria,2020-08-08 00:00:00,2949,Alexandria
0,51520,7,Bristol,2020-08-08 00:00:00,77,Mount Rogers
1,51530,3,Buena Vista City,2020-08-08 00:00:00,50,Central Shenandoah
15,51540,25,Charlottesville,2020-08-08 00:00:00,537,Thomas Jefferson
37,51550,226,Chesapeake,2020-08-08 00:00:00,2872,Chesapeake
21,51570,23,Colonial Heights,2020-08-08 00:00:00,197,Chesterfield
0,51580,0,Covington,2020-08-08 00:00:00,13,Alleghany
7,51590,44,Danville,2020-08-08 00:00:00,395,Pittsylvania-Danville
15,51595,27,Emporia,2020-08-08 00:00:00,174,Crater
7,51600,11,Fairfax City,2020-08-08 00:00:00,85,Fairfax
6,51610,9,Falls Church,2020-08-08 00:00:00,60,Fairfax
6,51620,7,Franklin City,2020-08-08 00:00:00,178,Western Tidewater
3,51630,46,Fredericksburg,2020-08-08 00:00:00,400,Rappahannock
24,51640,38,Galax,2020-08-08 00:00:00,346,Mount Rogers
7,51650,50,Hampton,2020-08-08 00:00:00,1210,Hampton
31,51660,81,Harrisonburg,2020-08-08 00:00:00,1076,Central Shenandoah
5,51670,23,Hopewell,2020-08-08 00:00:00,269,Crater
0,51678,1,Lexington,2020-08-08 00:00:00,33,Central Shenandoah
5,51680,24,Lynchburg,2020-08-08 00:00:00,591,Central Virginia
22,51683,122,Manassas City,2020-08-08 00:00:00,1643,Prince William
7,51685,50,Manassas Park,2020-08-08 00:00:00,513,Prince William
3,51690,34,Martinsville,2020-08-08 00:00:00,202,West Piedmont
18,51700,80,Newport News,2020-08-08 00:00:00,1816,Peninsula
30,51710,191,Norfolk,2020-08-08 00:00:00,3700,Norfolk
0,51720,2,Norton,2020-08-08 00:00:00,18,Lenowisco
19,51730,64,Petersburg,2020-08-08 00:00:00,507,Crater
0,51735,2,Poquoson,2020-08-08 00:00:00,43,Peninsula
25,51740,133,Portsmouth,2020-08-08 00:00:00,1758,Portsmouth
0,51750,3,Radford,2020-08-08 00:00:00,51,New River
41,51760,299,Richmond City,2020-08-08 00:00:00,3132,Richmond
15,51770,23,Roanoke City,2020-08-08 00:00:00,1009,Roanoke
3,51775,5,Salem,2020-08-08 00:00:00,161,Alleghany
0,51790,10,Staunton,2020-08-08 00:00:00,151,Central Shenandoah
50,51800,93,Suffolk,2020-08-08 00:00:00,1258,Western Tidewater
54,51810,230,Virginia Beach,2020-08-08 00:00:00,4895,Virginia Beach
3,51820,9,Waynesboro,2020-08-08 00:00:00,173,Central Shenandoah
6,51830,12,Williamsburg,2020-08-08 00:00:00,122,Peninsula
4,51840,31,Winchester,2020-08-08 00:00:00,399,Lord Fairfax
16,51001,80,Accomack,2020-08-09 00:00:00,1100,Eastern Shore
16,51003,56,Albemarle,2020-08-09 00:00:00,838,Thomas Jefferson
4,51005,8,Alleghany,2020-08-09 00:00:00,62,Alleghany
2,51007,13,Amelia,2020-08-09 00:00:00,79,Piedmont
0,51009,6,Amherst,2020-08-09 00:00:00,175,Central Virginia
0,51011,7,Appomattox,2020-08-09 00:00:00,85,Central Virginia
135,51013,437,Arlington,2020-08-09 00:00:00,3077,Arlington
4,51015,10,Augusta,2020-08-09 00:00:00,276,Central Shenandoah
0,51017,0,Bath,2020-08-09 00:00:00,4,Central Shenandoah
7,51019,18,Bedford,2020-08-09 00:00:00,359,Central Virginia
0,51021,0,Bland,2020-08-09 00:00:00,19,Mount Rogers
7,51023,16,Botetourt,2020-08-09 00:00:00,214,Alleghany
2,51025,25,Brunswick,2020-08-09 00:00:00,228,Southside
0,51027,3,Buchanan,2020-08-09 00:00:00,80,Cumberland Plateau
8,51029,23,Buckingham,2020-08-09 00:00:00,605,Piedmont
2,51031,7,Campbell,2020-08-09 00:00:00,213,Central Virginia
5,51033,23,Caroline,2020-08-09 00:00:00,208,Rappahannock
13,51035,28,Carroll,2020-08-09 00:00:00,334,Mount Rogers
5,51036,16,Charles City,2020-08-09 00:00:00,52,Chickahominy
0,51037,4,Charlotte,2020-08-09 00:00:00,53,Piedmont
80,51041,227,Chesterfield,2020-08-09 00:00:00,4362,Chesterfield
0,51043,7,Clarke,2020-08-09 00:00:00,71,Lord Fairfax
0,51045,1,Craig,2020-08-09 00:00:00,17,Alleghany
12,51047,77,Culpeper,2020-08-09 00:00:00,1005,Rappahannock Rapidan
0,51049,8,Cumberland,2020-08-09 00:00:00,76,Piedmont
1,51051,4,Dickenson,2020-08-09 00:00:00,41,Cumberland Plateau
7,51053,31,Dinwiddie,2020-08-09 00:00:00,219,Crater
1,51057,7,Essex,2020-08-09 00:00:00,102,Three Rivers
529,51059,1937,Fairfax,2020-08-09 00:00:00,16376,Fairfax
9,51061,35,Fauquier,2020-08-09 00:00:00,616,Rappahannock Rapidan
2,51063,3,Floyd,2020-08-09 00:00:00,75,New River
9,51065,32,Fluvanna,2020-08-09 00:00:00,192,Thomas Jefferson
1,51067,7,Franklin County,2020-08-09 00:00:00,172,West Piedmont
9,51069,51,Frederick,2020-08-09 00:00:00,681,Lord Fairfax
0,51071,2,Giles,2020-08-09 00:00:00,24,New River
2,51073,13,Gloucester,2020-08-09 00:00:00,160,Three Rivers
7,51075,25,Goochland,2020-08-09 00:00:00,163,Chickahominy
5,51077,12,Grayson,2020-08-09 00:00:00,157,Mount Rogers
2,51079,8,Greene,2020-08-09 00:00:00,163,Thomas Jefferson
11,51081,27,Greensville,2020-08-09 00:00:00,482,Crater
1,51083,5,Halifax,2020-08-09 00:00:00,155,Southside
32,51085,81,Hanover,2020-08-09 00:00:00,644,Chickahominy
185,51087,335,Henrico,2020-08-09 00:00:00,3871,Henrico
7,51089,66,Henry,2020-08-09 00:00:00,588,West Piedmont
0,51091,0,Highland,2020-08-09 00:00:00,6,Central Shenandoah
9,51093,20,Isle of Wight,2020-08-09 00:00:00,387,Western Tidewater
16,51095,59,James City,2020-08-09 00:00:00,608,Peninsula
1,51097,4,King and Queen,2020-08-09 00:00:00,42,Three Rivers
4,51099,18,King George,2020-08-09 00:00:00,144,Rappahannock
2,51101,7,King William,2020-08-09 00:00:00,87,Three Rivers
0,51103,2,Lancaster,2020-08-09 00:00:00,37,Three Rivers
1,51105,9,Lee,2020-08-09 00:00:00,115,Lenowisco
115,51107,349,Loudoun,2020-08-09 00:00:00,5280,Loudoun
2,51109,22,Louisa,2020-08-09 00:00:00,182,Thomas Jefferson
1,51111,4,Lunenburg,2020-08-09 00:00:00,62,Piedmont
1,51113,5,Madison,2020-08-09 00:00:00,69,Rappahannock Rapidan
0,51115,2,Mathews,2020-08-09 00:00:00,18,Three Rivers
32,51117,38,Mecklenburg,2020-08-09 00:00:00,444,Southside
1,51119,3,Middlesex,2020-08-09 00:00:00,41,Three Rivers
3,51121,16,Montgomery,2020-08-09 00:00:00,305,New River
0,51125,1,Nelson,2020-08-09 00:00:00,48,Thomas Jefferson
1,51127,11,New Kent,2020-08-09 00:00:00,128,Chickahominy
29,51131,48,Northampton,2020-08-09 00:00:00,296,Eastern Shore
2,51133,3,Northumberland,2020-08-09 00:00:00,72,Three Rivers
13,51135,43,Nottoway,2020-08-09 00:00:00,182,Piedmont
3,51137,17,Orange,2020-08-09 00:00:00,231,Rappahannock Rapidan
25,51139,37,Page,2020-08-09 00:00:00,345,Lord Fairfax
4,51141,33,Patrick,2020-08-09 00:00:00,157,West Piedmont
2,51143,31,Pittsylvania,2020-08-09 00:00:00,487,Pittsylvania-Danville
4,51145,9,Powhatan,2020-08-09 00:00:00,147,Chesterfield
10,51147,29,Prince Edward,2020-08-09 00:00:00,410,Piedmont
2,51149,16,Prince George,2020-08-09 00:00:00,384,Crater
176,51153,801,Prince William,2020-08-09 00:00:00,9488,Prince William
3,51155,9,Pulaski,2020-08-09 00:00:00,89,New River
2,51157,4,Rappahannock,2020-08-09 00:00:00,43,Rappahannock Rapidan
4,51159,14,Richmond County,2020-08-09 00:00:00,317,Three Rivers
4,51161,15,Roanoke County,2020-08-09 00:00:00,496,Alleghany
1,51163,2,Rockbridge,2020-08-09 00:00:00,67,Central Shenandoah
19,51165,98,Rockingham,2020-08-09 00:00:00,938,Central Shenandoah
2,51167,11,Russell,2020-08-09 00:00:00,115,Cumberland Plateau
3,51169,9,Scott,2020-08-09 00:00:00,91,Lenowisco
44,51171,74,Shenandoah,2020-08-09 00:00:00,717,Lord Fairfax
3,51173,10,Smyth,2020-08-09 00:00:00,148,Mount Rogers
13,51175,12,Southampton,2020-08-09 00:00:00,267,Western Tidewater
35,51177,95,Spotsylvania,2020-08-09 00:00:00,1486,Rappahannock
9,51179,120,Stafford,2020-08-09 00:00:00,1374,Rappahannock
2,51181,5,Surry,2020-08-09 00:00:00,52,Crater
9,51183,24,Sussex,2020-08-09 00:00:00,302,Crater
0,51185,8,Tazewell,2020-08-09 00:00:00,117,Cumberland Plateau
6,51187,22,Warren,2020-08-09 00:00:00,355,Lord Fairfax
5,51191,21,Washington,2020-08-09 00:00:00,229,Mount Rogers
3,51193,17,Westmoreland,2020-08-09 00:00:00,211,Three Rivers
3,51195,16,Wise,2020-08-09 00:00:00,130,Lenowisco
3,51197,12,Wythe,2020-08-09 00:00:00,115,Mount Rogers
4,51199,14,York,2020-08-09 00:00:00,366,Peninsula
60,51510,278,Alexandria,2020-08-09 00:00:00,2964,Alexandria
0,51520,7,Bristol,2020-08-09 00:00:00,78,Mount Rogers
1,51530,3,Buena Vista City,2020-08-09 00:00:00,50,Central Shenandoah
15,51540,25,Charlottesville,2020-08-09 00:00:00,542,Thomas Jefferson
37,51550,230,Chesapeake,2020-08-09 00:00:00,2912,Chesapeake
21,51570,23,Colonial Heights,2020-08-09 00:00:00,197,Chesterfield
0,51580,0,Covington,2020-08-09 00:00:00,13,Alleghany
7,51590,46,Danville,2020-08-09 00:00:00,405,Pittsylvania-Danville
15,51595,27,Emporia,2020-08-09 00:00:00,175,Crater
7,51600,11,Fairfax City,2020-08-09 00:00:00,88,Fairfax
6,51610,9,Falls Church,2020-08-09 00:00:00,60,Fairfax
6,51620,7,Franklin City,2020-08-09 00:00:00,181,Western Tidewater
4,51630,46,Fredericksburg,2020-08-09 00:00:00,403,Rappahannock
24,51640,38,Galax,2020-08-09 00:00:00,347,Mount Rogers
7,51650,50,Hampton,2020-08-09 00:00:00,1228,Hampton
31,51660,81,Harrisonburg,2020-08-09 00:00:00,1077,Central Shenandoah
5,51670,24,Hopewell,2020-08-09 00:00:00,272,Crater
0,51678,1,Lexington,2020-08-09 00:00:00,33,Central Shenandoah
5,51680,24,Lynchburg,2020-08-09 00:00:00,617,Central Virginia
22,51683,123,Manassas City,2020-08-09 00:00:00,1653,Prince William
7,51685,50,Manassas Park,2020-08-09 00:00:00,516,Prince William
3,51690,34,Martinsville,2020-08-09 00:00:00,209,West Piedmont
18,51700,80,Newport News,2020-08-09 00:00:00,1827,Peninsula
31,51710,194,Norfolk,2020-08-09 00:00:00,3703,Norfolk
0,51720,2,Norton,2020-08-09 00:00:00,18,Lenowisco
19,51730,64,Petersburg,2020-08-09 00:00:00,515,Crater
0,51735,2,Poquoson,2020-08-09 00:00:00,44,Peninsula
25,51740,133,Portsmouth,2020-08-09 00:00:00,1759,Portsmouth
0,51750,3,Radford,2020-08-09 00:00:00,53,New River
41,51760,302,Richmond City,2020-08-09 00:00:00,3165,Richmond
15,51770,24,Roanoke City,2020-08-09 00:00:00,1017,Roanoke
3,51775,5,Salem,2020-08-09 00:00:00,161,Alleghany
0,51790,10,Staunton,2020-08-09 00:00:00,151,Central Shenandoah
50,51800,93,Suffolk,2020-08-09 00:00:00,1282,Western Tidewater
54,51810,238,Virginia Beach,2020-08-09 00:00:00,4973,Virginia Beach
3,51820,9,Waynesboro,2020-08-09 00:00:00,173,Central Shenandoah
6,51830,12,Williamsburg,2020-08-09 00:00:00,126,Peninsula
4,51840,31,Winchester,2020-08-09 00:00:00,399,Lord Fairfax
16,51001,80,Accomack,2020-08-10 00:00:00,1102,Eastern Shore
16,51003,56,Albemarle,2020-08-10 00:00:00,842,Thomas Jefferson
4,51005,8,Alleghany,2020-08-10 00:00:00,62,Alleghany
2,51007,13,Amelia,2020-08-10 00:00:00,79,Piedmont
0,51009,6,Amherst,2020-08-10 00:00:00,176,Central Virginia
0,51011,7,Appomattox,2020-08-10 00:00:00,87,Central Virginia
135,51013,437,Arlington,2020-08-10 00:00:00,3091,Arlington
4,51015,10,Augusta,2020-08-10 00:00:00,280,Central Shenandoah
0,51017,0,Bath,2020-08-10 00:00:00,4,Central Shenandoah
7,51019,18,Bedford,2020-08-10 00:00:00,361,Central Virginia
0,51021,0,Bland,2020-08-10 00:00:00,19,Mount Rogers
7,51023,16,Botetourt,2020-08-10 00:00:00,215,Alleghany
2,51025,25,Brunswick,2020-08-10 00:00:00,230,Southside
0,51027,3,Buchanan,2020-08-10 00:00:00,80,Cumberland Plateau
8,51029,23,Buckingham,2020-08-10 00:00:00,605,Piedmont
2,51031,7,Campbell,2020-08-10 00:00:00,213,Central Virginia
5,51033,23,Caroline,2020-08-10 00:00:00,214,Rappahannock
13,51035,28,Carroll,2020-08-10 00:00:00,334,Mount Rogers
5,51036,16,Charles City,2020-08-10 00:00:00,52,Chickahominy
0,51037,4,Charlotte,2020-08-10 00:00:00,53,Piedmont
80,51041,229,Chesterfield,2020-08-10 00:00:00,4370,Chesterfield
0,51043,7,Clarke,2020-08-10 00:00:00,71,Lord Fairfax
0,51045,1,Craig,2020-08-10 00:00:00,17,Alleghany
12,51047,77,Culpeper,2020-08-10 00:00:00,1008,Rappahannock Rapidan
0,51049,8,Cumberland,2020-08-10 00:00:00,76,Piedmont
1,51051,4,Dickenson,2020-08-10 00:00:00,43,Cumberland Plateau
7,51053,31,Dinwiddie,2020-08-10 00:00:00,221,Crater
1,51057,7,Essex,2020-08-10 00:00:00,103,Three Rivers
529,51059,1939,Fairfax,2020-08-10 00:00:00,16445,Fairfax
9,51061,35,Fauquier,2020-08-10 00:00:00,620,Rappahannock Rapidan
2,51063,3,Floyd,2020-08-10 00:00:00,75,New River
9,51065,33,Fluvanna,2020-08-10 00:00:00,193,Thomas Jefferson
1,51067,7,Franklin County,2020-08-10 00:00:00,175,West Piedmont
9,51069,51,Frederick,2020-08-10 00:00:00,681,Lord Fairfax
0,51071,2,Giles,2020-08-10 00:00:00,24,New River
2,51073,13,Gloucester,2020-08-10 00:00:00,161,Three Rivers
7,51075,25,Goochland,2020-08-10 00:00:00,164,Chickahominy
5,51077,12,Grayson,2020-08-10 00:00:00,157,Mount Rogers
2,51079,8,Greene,2020-08-10 00:00:00,166,Thomas Jefferson
11,51081,27,Greensville,2020-08-10 00:00:00,495,Crater
1,51083,5,Halifax,2020-08-10 00:00:00,156,Southside
32,51085,81,Hanover,2020-08-10 00:00:00,653,Chickahominy
185,51087,336,Henrico,2020-08-10 00:00:00,3904,Henrico
7,51089,66,Henry,2020-08-10 00:00:00,591,West Piedmont
0,51091,0,Highland,2020-08-10 00:00:00,6,Central Shenandoah
9,51093,20,Isle of Wight,2020-08-10 00:00:00,387,Western Tidewater
16,51095,59,James City,2020-08-10 00:00:00,617,Peninsula
1,51097,4,King and Queen,2020-08-10 00:00:00,42,Three Rivers
4,51099,18,King George,2020-08-10 00:00:00,145,Rappahannock
2,51101,7,King William,2020-08-10 00:00:00,90,Three Rivers
0,51103,2,Lancaster,2020-08-10 00:00:00,40,Three Rivers
1,51105,9,Lee,2020-08-10 00:00:00,121,Lenowisco
115,51107,349,Loudoun,2020-08-10 00:00:00,5306,Loudoun
2,51109,22,Louisa,2020-08-10 00:00:00,183,Thomas Jefferson
1,51111,4,Lunenburg,2020-08-10 00:00:00,62,Piedmont
1,51113,5,Madison,2020-08-10 00:00:00,69,Rappahannock Rapidan
0,51115,2,Mathews,2020-08-10 00:00:00,18,Three Rivers
32,51117,38,Mecklenburg,2020-08-10 00:00:00,446,Southside
1,51119,3,Middlesex,2020-08-10 00:00:00,42,Three Rivers
3,51121,16,Montgomery,2020-08-10 00:00:00,305,New River
0,51125,1,Nelson,2020-08-10 00:00:00,49,Thomas Jefferson
1,51127,11,New Kent,2020-08-10 00:00:00,129,Chickahominy
29,51131,48,Northampton,2020-08-10 00:00:00,296,Eastern Shore
2,51133,3,Northumberland,2020-08-10 00:00:00,74,Three Rivers
13,51135,43,Nottoway,2020-08-10 00:00:00,182,Piedmont
3,51137,17,Orange,2020-08-10 00:00:00,231,Rappahannock Rapidan
25,51139,37,Page,2020-08-10 00:00:00,346,Lord Fairfax
4,51141,33,Patrick,2020-08-10 00:00:00,158,West Piedmont
2,51143,31,Pittsylvania,2020-08-10 00:00:00,493,Pittsylvania-Danville
4,51145,9,Powhatan,2020-08-10 00:00:00,147,Chesterfield
10,51147,29,Prince Edward,2020-08-10 00:00:00,410,Piedmont
2,51149,17,Prince George,2020-08-10 00:00:00,384,Crater
176,51153,802,Prince William,2020-08-10 00:00:00,9516,Prince William
3,51155,9,Pulaski,2020-08-10 00:00:00,89,New River
2,51157,4,Rappahannock,2020-08-10 00:00:00,43,Rappahannock Rapidan
4,51159,14,Richmond County,2020-08-10 00:00:00,321,Three Rivers
4,51161,17,Roanoke County,2020-08-10 00:00:00,496,Alleghany
1,51163,3,Rockbridge,2020-08-10 00:00:00,69,Central Shenandoah
19,51165,98,Rockingham,2020-08-10 00:00:00,946,Central Shenandoah
2,51167,11,Russell,2020-08-10 00:00:00,128,Cumberland Plateau
3,51169,9,Scott,2020-08-10 00:00:00,102,Lenowisco
44,51171,74,Shenandoah,2020-08-10 00:00:00,717,Lord Fairfax
3,51173,10,Smyth,2020-08-10 00:00:00,150,Mount Rogers
13,51175,12,Southampton,2020-08-10 00:00:00,267,Western Tidewater
35,51177,95,Spotsylvania,2020-08-10 00:00:00,1499,Rappahannock
9,51179,120,Stafford,2020-08-10 00:00:00,1385,Rappahannock
2,51181,5,Surry,2020-08-10 00:00:00,52,Crater
9,51183,24,Sussex,2020-08-10 00:00:00,307,Crater
0,51185,8,Tazewell,2020-08-10 00:00:00,119,Cumberland Plateau
6,51187,22,Warren,2020-08-10 00:00:00,355,Lord Fairfax
5,51191,21,Washington,2020-08-10 00:00:00,233,Mount Rogers
3,51193,17,Westmoreland,2020-08-10 00:00:00,211,Three Rivers
3,51195,17,Wise,2020-08-10 00:00:00,141,Lenowisco
3,51197,12,Wythe,2020-08-10 00:00:00,115,Mount Rogers
4,51199,14,York,2020-08-10 00:00:00,373,Peninsula
60,51510,278,Alexandria,2020-08-10 00:00:00,2976,Alexandria
0,51520,7,Bristol,2020-08-10 00:00:00,80,Mount Rogers
1,51530,3,Buena Vista City,2020-08-10 00:00:00,50,Central Shenandoah
15,51540,25,Charlottesville,2020-08-10 00:00:00,543,Thomas Jefferson
37,51550,230,Chesapeake,2020-08-10 00:00:00,2949,Chesapeake
21,51570,23,Colonial Heights,2020-08-10 00:00:00,197,Chesterfield
0,51580,0,Covington,2020-08-10 00:00:00,13,Alleghany
7,51590,46,Danville,2020-08-10 00:00:00,411,Pittsylvania-Danville
15,51595,27,Emporia,2020-08-10 00:00:00,178,Crater
7,51600,11,Fairfax City,2020-08-10 00:00:00,90,Fairfax
6,51610,9,Falls Church,2020-08-10 00:00:00,61,Fairfax
6,51620,7,Franklin City,2020-08-10 00:00:00,182,Western Tidewater
4,51630,46,Fredericksburg,2020-08-10 00:00:00,406,Rappahannock
24,51640,38,Galax,2020-08-10 00:00:00,347,Mount Rogers
7,51650,51,Hampton,2020-08-10 00:00:00,1245,Hampton
31,51660,81,Harrisonburg,2020-08-10 00:00:00,1079,Central Shenandoah
5,51670,24,Hopewell,2020-08-10 00:00:00,272,Crater
0,51678,1,Lexington,2020-08-10 00:00:00,33,Central Shenandoah
5,51680,24,Lynchburg,2020-08-10 00:00:00,627,Central Virginia
22,51683,123,Manassas City,2020-08-10 00:00:00,1662,Prince William
7,51685,50,Manassas Park,2020-08-10 00:00:00,515,Prince William
3,51690,35,Martinsville,2020-08-10 00:00:00,212,West Piedmont
18,51700,81,Newport News,2020-08-10 00:00:00,1847,Peninsula
32,51710,195,Norfolk,2020-08-10 00:00:00,3703,Norfolk
0,51720,2,Norton,2020-08-10 00:00:00,19,Lenowisco
19,51730,64,Petersburg,2020-08-10 00:00:00,520,Crater
0,51735,2,Poquoson,2020-08-10 00:00:00,44,Peninsula
25,51740,133,Portsmouth,2020-08-10 00:00:00,1788,Portsmouth
0,51750,3,Radford,2020-08-10 00:00:00,54,New River
41,51760,304,Richmond City,2020-08-10 00:00:00,3190,Richmond
15,51770,24,Roanoke City,2020-08-10 00:00:00,1015,Roanoke
3,51775,5,Salem,2020-08-10 00:00:00,161,Alleghany
0,51790,10,Staunton,2020-08-10 00:00:00,152,Central Shenandoah
50,51800,93,Suffolk,2020-08-10 00:00:00,1297,Western Tidewater
54,51810,242,Virginia Beach,2020-08-10 00:00:00,5050,Virginia Beach
3,51820,9,Waynesboro,2020-08-10 00:00:00,174,Central Shenandoah
6,51830,12,Williamsburg,2020-08-10 00:00:00,128,Peninsula
4,51840,31,Winchester,2020-08-10 00:00:00,399,Lord Fairfax
16,51001,80,Accomack,2020-08-11 00:00:00,1106,Eastern Shore
16,51003,56,Albemarle,2020-08-11 00:00:00,848,Thomas Jefferson
4,51005,8,Alleghany,2020-08-11 00:00:00,62,Alleghany
2,51007,13,Amelia,2020-08-11 00:00:00,81,Piedmont
1,51009,7,Amherst,2020-08-11 00:00:00,183,Central Virginia
0,51011,7,Appomattox,2020-08-11 00:00:00,88,Central Virginia
135,51013,437,Arlington,2020-08-11 00:00:00,3105,Arlington
4,51015,10,Augusta,2020-08-11 00:00:00,282,Central Shenandoah
0,51017,0,Bath,2020-08-11 00:00:00,4,Central Shenandoah
8,51019,19,Bedford,2020-08-11 00:00:00,367,Central Virginia
0,51021,0,Bland,2020-08-11 00:00:00,22,Mount Rogers
7,51023,16,Botetourt,2020-08-11 00:00:00,215,Alleghany
2,51025,25,Brunswick,2020-08-11 00:00:00,237,Southside
1,51027,4,Buchanan,2020-08-11 00:00:00,80,Cumberland Plateau
8,51029,23,Buckingham,2020-08-11 00:00:00,610,Piedmont
2,51031,7,Campbell,2020-08-11 00:00:00,218,Central Virginia
5,51033,23,Caroline,2020-08-11 00:00:00,216,Rappahannock
14,51035,28,Carroll,2020-08-11 00:00:00,332,Mount Rogers
5,51036,16,Charles City,2020-08-11 00:00:00,53,Chickahominy
0,51037,4,Charlotte,2020-08-11 00:00:00,54,Piedmont
80,51041,231,Chesterfield,2020-08-11 00:00:00,4439,Chesterfield
0,51043,7,Clarke,2020-08-11 00:00:00,71,Lord Fairfax
0,51045,1,Craig,2020-08-11 00:00:00,17,Alleghany
12,51047,78,Culpeper,2020-08-11 00:00:00,1012,Rappahannock Rapidan
0,51049,8,Cumberland,2020-08-11 00:00:00,76,Piedmont
1,51051,4,Dickenson,2020-08-11 00:00:00,48,Cumberland Plateau
7,51053,31,Dinwiddie,2020-08-11 00:00:00,223,Crater
1,51057,7,Essex,2020-08-11 00:00:00,104,Three Rivers
529,51059,1941,Fairfax,2020-08-11 00:00:00,16544,Fairfax
9,51061,35,Fauquier,2020-08-11 00:00:00,623,Rappahannock Rapidan
2,51063,3,Floyd,2020-08-11 00:00:00,77,New River
9,51065,33,Fluvanna,2020-08-11 00:00:00,194,Thomas Jefferson
1,51067,7,Franklin County,2020-08-11 00:00:00,175,West Piedmont
9,51069,51,Frederick,2020-08-11 00:00:00,685,Lord Fairfax
0,51071,2,Giles,2020-08-11 00:00:00,26,New River
2,51073,13,Gloucester,2020-08-11 00:00:00,162,Three Rivers
7,51075,25,Goochland,2020-08-11 00:00:00,165,Chickahominy
5,51077,12,Grayson,2020-08-11 00:00:00,156,Mount Rogers
2,51079,8,Greene,2020-08-11 00:00:00,167,Thomas Jefferson
11,51081,27,Greensville,2020-08-11 00:00:00,497,Crater
1,51083,5,Halifax,2020-08-11 00:00:00,157,Southside
32,51085,81,Hanover,2020-08-11 00:00:00,656,Chickahominy
186,51087,336,Henrico,2020-08-11 00:00:00,3948,Henrico
9,51089,69,Henry,2020-08-11 00:00:00,596,West Piedmont
