FIPS,Scrape Time,Total Cases,Total Deaths,Total Tested
01047,2020-10-30 19:41:08.263664,1894,27,11177
01049,2020-10-30 19:41:08.263664,3579,29,18366
01051,2020-10-30 19:41:08.263664,3292,58,23966
01053,2020-10-30 19:41:08.263664,1760,31,9064
01055,2020-10-30 19:41:08.263664,4445,53,32178
01057,2020-10-30 19:41:08.263664,604,13,4439
01059,2020-10-30 19:41:08.263664,2107,32,9283
01061,2020-10-30 19:41:08.263664,959,7,6794
01063,2020-10-30 19:41:08.263664,346,16,2400
01065,2020-10-30 19:41:08.263664,783,30,5580
01067,2020-10-30 19:41:08.263664,736,6,5130
01069,2020-10-30 19:41:08.263664,4265,35,37455
01071,2020-10-30 19:41:08.263664,2282,18,17102
01073,2020-10-30 19:41:08.263664,24088,384,235192
01075,2020-10-30 19:41:08.263664,525,5,3485
01077,2020-10-30 19:41:08.263664,2437,43,22696
01079,2020-10-30 19:41:08.263664,899,33,5116
01081,2020-10-30 19:41:08.263664,6669,65,52597
01083,2020-10-30 19:41:08.263664,3003,33,20639
01085,2020-10-30 19:41:08.263664,723,28,2828
01087,2020-10-30 19:41:08.263664,550,20,4134
01089,2020-10-30 19:41:08.263664,9619,98,106638
01091,2020-10-30 19:41:08.263664,1053,22,7058
01093,2020-10-30 19:41:08.263664,1118,31,7251
01095,2020-10-30 19:41:08.263664,4500,51,26795
01097,2020-10-30 19:41:08.263664,17166,319,114632
01099,2020-10-30 19:41:08.263664,663,10,4934
01101,2020-10-30 19:41:08.263664,10576,205,61032
01103,2020-10-30 19:41:08.263664,4428,35,29631
01105,2020-10-30 19:41:08.263664,602,6,3354
01107,2020-10-30 19:41:08.263664,900,18,6089
01109,2020-10-30 19:41:08.263664,1370,14,9709
01111,2020-10-30 19:41:08.263664,853,16,5060
01113,2020-10-30 19:41:08.263664,1999,3,12417
01115,2020-10-30 19:41:08.263664,3138,43,24251
01117,2020-10-30 19:41:08.263664,7660,67,66273
01119,2020-10-30 19:41:08.263664,487,21,2935
01121,2020-10-30 19:41:08.263664,2777,37,20409
01123,2020-10-30 19:41:08.263664,1385,87,12187
01125,2020-10-30 19:41:08.263664,10641,142,81998
01127,2020-10-30 19:41:08.263664,2902,93,18450
01129,2020-10-30 19:41:08.263664,759,12,3965
01131,2020-10-30 19:41:08.263664,572,12,2797
01133,2020-10-30 19:41:08.263664,953,13,6214
01001,2020-10-31 20:06:51.916990,2159,31,14557
01003,2020-10-31 20:06:51.916990,6940,71,58795
01005,2020-10-31 20:06:51.916990,1060,9,6075
01007,2020-10-31 20:06:51.916990,873,15,6672
01009,2020-10-31 20:06:51.916990,2074,25,12617
01011,2020-10-31 20:06:51.916990,653,17,3075
01013,2020-10-31 20:06:51.916990,1022,41,5097
01015,2020-10-31 20:06:51.916990,4861,65,33202
01017,2020-10-31 20:06:51.916990,1389,47,9975
01019,2020-10-31 20:06:51.916990,783,15,5515
01021,2020-10-31 20:06:51.916990,1938,33,10570
01023,2020-10-31 20:06:51.916990,395,12,1767
01025,2020-10-31 20:06:51.916990,1394,17,7561
01027,2020-10-31 20:06:51.916990,772,12,3986
01029,2020-10-31 20:06:51.916990,583,9,2771
01031,2020-10-31 20:06:51.916990,1865,11,15174
01033,2020-10-31 20:06:51.916990,2151,32,14791
01035,2020-10-31 20:06:51.916990,577,13,2658
01037,2020-10-31 20:06:51.916990,222,3,1805
01039,2020-10-31 20:06:51.916990,1886,30,10306
01041,2020-10-31 20:06:51.916990,620,30,3476
01043,2020-10-31 20:06:51.916990,2781,25,21943
01045,2020-10-31 20:06:51.916990,1906,52,14870
01047,2020-10-31 20:06:51.916990,1906,27,11225
01049,2020-10-31 20:06:51.916990,3658,30,18539
01051,2020-10-31 20:06:51.916990,3309,59,24144
01053,2020-10-31 20:06:51.916990,1766,31,9116
01055,2020-10-31 20:06:51.916990,4512,54,32446
01057,2020-10-31 20:06:51.916990,608,14,4470
01059,2020-10-31 20:06:51.916990,2120,32,9335
01061,2020-10-31 20:06:51.916990,971,7,6907
01063,2020-10-31 20:06:51.916990,351,17,2415
01065,2020-10-31 20:06:51.916990,793,30,5632
01067,2020-10-31 20:06:51.916990,744,6,5228
01069,2020-10-31 20:06:51.916990,4300,35,38102
01071,2020-10-31 20:06:51.916990,2321,19,17268
01073,2020-10-31 20:06:51.916990,24285,384,236548
01075,2020-10-31 20:06:51.916990,530,6,3510
01077,2020-10-31 20:06:51.916990,2465,43,22900
01079,2020-10-31 20:06:51.916990,916,33,5172
01081,2020-10-31 20:06:51.916990,6702,65,52792
01083,2020-10-31 20:06:51.916990,3031,34,20731
01085,2020-10-31 20:06:51.916990,726,29,2841
01087,2020-10-31 20:06:51.916990,558,21,4152
01089,2020-10-31 20:06:51.916990,9680,101,107358
01091,2020-10-31 20:06:51.916990,1061,23,7120
01093,2020-10-31 20:06:51.916990,1121,31,7284
01095,2020-10-31 20:06:51.916990,4537,52,26960
01097,2020-10-31 20:06:51.916990,17261,320,115454
01099,2020-10-31 20:06:51.916990,667,10,4958
01101,2020-10-31 20:06:51.916990,10654,210,62079
01103,2020-10-31 20:06:51.916990,4474,36,29785
01105,2020-10-31 20:06:51.916990,604,6,3369
01107,2020-10-31 20:06:51.916990,916,18,6129
01109,2020-10-31 20:06:51.916990,1379,14,9787
01111,2020-10-31 20:06:51.916990,859,16,5090
01113,2020-10-31 20:06:51.916990,2004,3,12449
01115,2020-10-31 20:06:51.916990,3206,43,24417
01117,2020-10-31 20:06:51.916990,7716,70,66605
01119,2020-10-31 20:06:51.916990,487,21,2957
01121,2020-10-31 20:06:51.916990,2797,38,20515
01123,2020-10-31 20:06:51.916990,1398,87,12300
01125,2020-10-31 20:06:51.916990,10734,145,82414
01127,2020-10-31 20:06:51.916990,2949,95,18652
01129,2020-10-31 20:06:51.916990,768,12,4005
01131,2020-10-31 20:06:51.916990,573,12,2811
01133,2020-10-31 20:06:51.916990,964,13,6275
01001,2020-11-01 20:20:50.017148,2173,31,14621
01003,2020-11-01 20:20:50.017148,6966,71,58952
01005,2020-11-01 20:20:50.017148,1061,9,6098
01007,2020-11-01 20:20:50.017148,878,15,6691
01009,2020-11-01 20:20:50.017148,2095,25,12724
01011,2020-11-01 20:20:50.017148,655,17,3076
01013,2020-11-01 20:20:50.017148,1024,41,5108
01015,2020-11-01 20:20:50.017148,4892,65,33280
01017,2020-11-01 20:20:50.017148,1392,47,9989
01019,2020-11-01 20:20:50.017148,787,15,5531
01021,2020-11-01 20:20:50.017148,1946,33,10598
01023,2020-11-01 20:20:50.017148,395,12,1770
01025,2020-11-01 20:20:50.017148,1406,17,7584
01027,2020-11-01 20:20:50.017148,776,12,3999
01029,2020-11-01 20:20:50.017148,590,9,2780
01031,2020-11-01 20:20:50.017148,1878,11,15224
01033,2020-11-01 20:20:50.017148,2307,32,15024
01035,2020-11-01 20:20:50.017148,577,13,2662
01037,2020-11-01 20:20:50.017148,223,3,1819
01039,2020-11-01 20:20:50.017148,1892,30,10337
01041,2020-11-01 20:20:50.017148,621,30,3487
01043,2020-11-01 20:20:50.017148,2831,25,22077
01045,2020-11-01 20:20:50.017148,1926,52,14909
01047,2020-11-01 20:20:50.017148,1907,27,11240
01049,2020-11-01 20:20:50.017148,3691,30,18657
01051,2020-11-01 20:20:50.017148,3314,59,24260
01053,2020-11-01 20:20:50.017148,1768,31,9127
01055,2020-11-01 20:20:50.017148,4530,54,32562
01057,2020-11-01 20:20:50.017148,608,14,4490
01059,2020-11-01 20:20:50.017148,2185,32,9444
01061,2020-11-01 20:20:50.017148,975,7,6936
01063,2020-11-01 20:20:50.017148,351,17,2425
01065,2020-11-01 20:20:50.017148,796,30,5649
01067,2020-11-01 20:20:50.017148,747,6,5238
01069,2020-11-01 20:20:50.017148,4320,35,38175
01071,2020-11-01 20:20:50.017148,2347,19,17386
01073,2020-11-01 20:20:50.017148,24472,388,237738
01075,2020-11-01 20:20:50.017148,534,6,3524
01077,2020-11-01 20:20:50.017148,2743,43,23251
01079,2020-11-01 20:20:50.017148,941,33,5220
01081,2020-11-01 20:20:50.017148,6715,65,52844
01083,2020-11-01 20:20:50.017148,3108,34,20917
01085,2020-11-01 20:20:50.017148,728,29,2849
01087,2020-11-01 20:20:50.017148,565,21,4171
01089,2020-11-01 20:20:50.017148,9787,101,107984
01091,2020-11-01 20:20:50.017148,1066,23,7142
01093,2020-11-01 20:20:50.017148,1127,31,7309
01095,2020-11-01 20:20:50.017148,4570,52,27061
01097,2020-11-01 20:20:50.017148,17298,322,115842
01099,2020-11-01 20:20:50.017148,668,10,4969
01101,2020-11-01 20:20:50.017148,10702,210,62347
01103,2020-11-01 20:20:50.017148,4523,36,29940
01105,2020-11-01 20:20:50.017148,606,6,3372
01107,2020-11-01 20:20:50.017148,929,18,6173
01109,2020-11-01 20:20:50.017148,1385,14,9819
01111,2020-11-01 20:20:50.017148,865,16,5114
01113,2020-11-01 20:20:50.017148,2007,3,12469
01115,2020-11-01 20:20:50.017148,3240,43,24533
01117,2020-11-01 20:20:50.017148,7788,70,66905
01119,2020-11-01 20:20:50.017148,488,21,2976
01121,2020-11-01 20:20:50.017148,2808,38,20577
01123,2020-11-01 20:20:50.017148,1403,87,12325
01125,2020-11-01 20:20:50.017148,10792,145,82848
01127,2020-11-01 20:20:50.017148,2966,95,18832
01129,2020-11-01 20:20:50.017148,774,12,4017
01131,2020-11-01 20:20:50.017148,576,12,2816
01133,2020-11-01 20:20:50.017148,981,13,6328
01001,2020-11-02 19:55:15.425752,2186,31,14695
01003,2020-11-02 19:55:15.425752,6985,71,59055
01005,2020-11-02 19:55:15.425752,1065,9,6108
01007,2020-11-02 19:55:15.425752,883,15,6721
01009,2020-11-02 19:55:15.425752,2108,25,12818
01011,2020-11-02 19:55:15.425752,655,17,3080
01013,2020-11-02 19:55:15.425752,1026,41,5121
01015,2020-11-02 19:55:15.425752,4925,65,33375
01017,2020-11-02 19:55:15.425752,1397,47,10010
01019,2020-11-02 19:55:15.425752,791,15,5554
01021,2020-11-02 19:55:15.425752,1958,33,10625
01023,2020-11-02 19:55:15.425752,395,12,1770
01025,2020-11-02 19:55:15.425752,1408,17,7591
01027,2020-11-02 19:55:15.425752,779,12,4010
01029,2020-11-02 19:55:15.425752,591,9,2783
01031,2020-11-02 19:55:15.425752,1885,11,15259
01033,2020-11-02 19:55:15.425752,2313,32,15048
01035,2020-11-02 19:55:15.425752,578,13,2667
01037,2020-11-02 19:55:15.425752,225,3,1822
01039,2020-11-02 19:55:15.425752,1894,30,10389
01041,2020-11-02 19:55:15.425752,624,30,3498
01043,2020-11-02 19:55:15.425752,2866,25,22163
01045,2020-11-02 19:55:15.425752,1945,52,14967
01047,2020-11-02 19:55:15.425752,1909,27,11250
01049,2020-11-02 19:55:15.425752,3703,30,18708
01051,2020-11-02 19:55:15.425752,3325,59,24357
01053,2020-11-02 19:55:15.425752,1768,31,9131
01055,2020-11-02 19:55:15.425752,4563,54,32728
01057,2020-11-02 19:55:15.425752,610,14,4506
01059,2020-11-02 19:55:15.425752,2189,32,9454
01061,2020-11-02 19:55:15.425752,984,7,6956
01063,2020-11-02 19:55:15.425752,351,17,2428
01065,2020-11-02 19:55:15.425752,798,30,5656
01067,2020-11-02 19:55:15.425752,752,6,5250
01069,2020-11-02 19:55:15.425752,4341,35,38288
01071,2020-11-02 19:55:15.425752,2359,19,17433
01073,2020-11-02 19:55:15.425752,24597,388,238270
01075,2020-11-02 19:55:15.425752,535,6,3535
01077,2020-11-02 19:55:15.425752,2765,43,23290
01079,2020-11-02 19:55:15.425752,946,33,5267
01081,2020-11-02 19:55:15.425752,6736,65,52988
01083,2020-11-02 19:55:15.425752,3141,34,21006
01085,2020-11-02 19:55:15.425752,731,29,2856
01087,2020-11-02 19:55:15.425752,569,21,4185
01089,2020-11-02 19:55:15.425752,9852,101,108368
01091,2020-11-02 19:55:15.425752,1071,23,7156
01093,2020-11-02 19:55:15.425752,1134,31,7370
01095,2020-11-02 19:55:15.425752,4593,52,27160
01097,2020-11-02 19:55:15.425752,17342,322,115954
01099,2020-11-02 19:55:15.425752,668,10,4975
01101,2020-11-02 19:55:15.425752,10760,210,62608
01103,2020-11-02 19:55:15.425752,4567,36,30079
01105,2020-11-02 19:55:15.425752,606,6,3375
01107,2020-11-02 19:55:15.425752,932,18,6189
01109,2020-11-02 19:55:15.425752,1393,14,9834
01111,2020-11-02 19:55:15.425752,870,16,5124
01113,2020-11-02 19:55:15.425752,2008,3,12487
01115,2020-11-02 19:55:15.425752,3254,43,24575
01117,2020-11-02 19:55:15.425752,7826,70,67033
01119,2020-11-02 19:55:15.425752,488,21,2982
01121,2020-11-02 19:55:15.425752,2818,38,20606
01123,2020-11-02 19:55:15.425752,1409,87,12341
01125,2020-11-02 19:55:15.425752,10824,145,83109
01127,2020-11-02 19:55:15.425752,2985,95,18921
01129,2020-11-02 19:55:15.425752,776,12,4019
01131,2020-11-02 19:55:15.425752,577,12,2826
01133,2020-11-02 19:55:15.425752,985,13,6352
01001,2020-11-03 20:18:38.747851,2197,31,14764
01003,2020-11-03 20:18:38.747851,6995,74,59205
01005,2020-11-03 20:18:38.747851,1074,9,6165
01007,2020-11-03 20:18:38.747851,890,15,6772
01009,2020-11-03 20:18:38.747851,2162,25,12998
01011,2020-11-03 20:18:38.747851,657,17,3086
01013,2020-11-03 20:18:38.747851,1029,41,5135
01015,2020-11-03 20:18:38.747851,4951,65,33530
01017,2020-11-03 20:18:38.747851,1428,47,10129
01019,2020-11-03 20:18:38.747851,808,15,5589
01021,2020-11-03 20:18:38.747851,1962,33,10658
01023,2020-11-03 20:18:38.747851,396,12,1770
01025,2020-11-03 20:18:38.747851,1409,17,7598
01027,2020-11-03 20:18:38.747851,785,13,4023
01029,2020-11-03 20:18:38.747851,590,9,2828
01031,2020-11-03 20:18:38.747851,1893,11,15317
01033,2020-11-03 20:18:38.747851,2336,32,15239
01035,2020-11-03 20:18:38.747851,584,13,2710
01037,2020-11-03 20:18:38.747851,228,3,1837
01039,2020-11-03 20:18:38.747851,1895,30,10445
01041,2020-11-03 20:18:38.747851,626,30,3505
01043,2020-11-03 20:18:38.747851,2915,25,22270
01045,2020-11-03 20:18:38.747851,1955,52,15055
01047,2020-11-03 20:18:38.747851,1924,27,11316
01049,2020-11-03 20:18:38.747851,3721,30,18789
01051,2020-11-03 20:18:38.747851,3342,59,24485
01053,2020-11-03 20:18:38.747851,1785,31,9188
01055,2020-11-03 20:18:38.747851,4578,54,32980
01057,2020-11-03 20:18:38.747851,616,15,4528
01059,2020-11-03 20:18:38.747851,2192,32,9488
01061,2020-11-03 20:18:38.747851,985,7,7017
01063,2020-11-03 20:18:38.747851,351,17,2434
01065,2020-11-03 20:18:38.747851,801,30,5663
01067,2020-11-03 20:18:38.747851,757,6,5279
01069,2020-11-03 20:18:38.747851,4341,35,38526
01071,2020-11-03 20:18:38.747851,2363,19,17454
01073,2020-11-03 20:18:38.747851,24754,388,239523
01075,2020-11-03 20:18:38.747851,533,7,3543
01077,2020-11-03 20:18:38.747851,2798,43,23492
01079,2020-11-03 20:18:38.747851,958,33,5301
01081,2020-11-03 20:18:38.747851,6749,65,53160
01083,2020-11-03 20:18:38.747851,3166,34,21125
01085,2020-11-03 20:18:38.747851,733,29,2864
01087,2020-11-03 20:18:38.747851,572,21,4200
01089,2020-11-03 20:18:38.747851,9893,101,108795
01091,2020-11-03 20:18:38.747851,1069,24,7165
01093,2020-11-03 20:18:38.747851,1150,31,7429
01095,2020-11-03 20:18:38.747851,4618,53,27282
01097,2020-11-03 20:18:38.747851,17406,323,116248
01099,2020-11-03 20:18:38.747851,674,10,5021
01101,2020-11-03 20:18:38.747851,10814,211,62836
01103,2020-11-03 20:18:38.747851,4594,37,30215
01105,2020-11-03 20:18:38.747851,606,6,3381
01107,2020-11-03 20:18:38.747851,944,18,6216
01109,2020-11-03 20:18:38.747851,1399,14,9852
01111,2020-11-03 20:18:38.747851,871,16,5145
01113,2020-11-03 20:18:38.747851,2006,3,12522
01115,2020-11-03 20:18:38.747851,3298,46,24754
01117,2020-11-03 20:18:38.747851,7870,70,67372
01119,2020-11-03 20:18:38.747851,489,21,2990
01121,2020-11-03 20:18:38.747851,2843,38,20735
01123,2020-11-03 20:18:38.747851,1419,87,12458
01125,2020-11-03 20:18:38.747851,10844,145,83361
01127,2020-11-03 20:18:38.747851,2992,95,18994
01129,2020-11-03 20:18:38.747851,779,12,4024
01131,2020-11-03 20:18:38.747851,579,12,2838
01133,2020-11-03 20:18:38.747851,988,13,6366
01001,2020-11-04 20:16:42.369174,2212,31,14846
01003,2020-11-04 20:16:42.369174,7061,77,59519
01005,2020-11-04 20:16:42.369174,1079,9,6185
01007,2020-11-04 20:16:42.369174,897,15,6822
01009,2020-11-04 20:16:42.369174,2188,25,13078
01011,2020-11-04 20:16:42.369174,659,17,3101
01013,2020-11-04 20:16:42.369174,1034,41,5157
01015,2020-11-04 20:16:42.369174,5001,65,34056
01017,2020-11-04 20:16:42.369174,1449,48,10182
01019,2020-11-04 20:16:42.369174,823,15,5596
01021,2020-11-04 20:16:42.369174,1970,33,10706
01023,2020-11-04 20:16:42.369174,397,12,1773
01025,2020-11-04 20:16:42.369174,1417,18,7620
01027,2020-11-04 20:16:42.369174,793,13,4046
01029,2020-11-04 20:16:42.369174,604,9,2860
01031,2020-11-04 20:16:42.369174,1909,11,15431
01033,2020-11-04 20:16:42.369174,2366,32,15322
01035,2020-11-04 20:16:42.369174,588,13,2718
01037,2020-11-04 20:16:42.369174,229,3,1850
01039,2020-11-04 20:16:42.369174,1902,30,10476
01041,2020-11-04 20:16:42.369174,629,30,3521
01043,2020-11-04 20:16:42.369174,2954,25,22456
01045,2020-11-04 20:16:42.369174,1973,52,15142
01047,2020-11-04 20:16:42.369174,1944,27,11368
01049,2020-11-04 20:16:42.369174,3769,31,18924
01051,2020-11-04 20:16:42.369174,3366,59,24658
01053,2020-11-04 20:16:42.369174,1797,31,9251
01055,2020-11-04 20:16:42.369174,4713,55,33330
01057,2020-11-04 20:16:42.369174,624,15,4557
01059,2020-11-04 20:16:42.369174,2202,32,9519
01061,2020-11-04 20:16:42.369174,993,8,7046
01063,2020-11-04 20:16:42.369174,354,17,2446
01065,2020-11-04 20:16:42.369174,816,30,5729
01067,2020-11-04 20:16:42.369174,762,6,5305
01069,2020-11-04 20:16:42.369174,4377,35,38671
01071,2020-11-04 20:16:42.369174,2386,19,17566
01073,2020-11-04 20:16:42.369174,24973,390,241057
01075,2020-11-04 20:16:42.369174,540,7,3559
01077,2020-11-04 20:16:42.369174,2820,44,23643
01079,2020-11-04 20:16:42.369174,968,34,5330
01081,2020-11-04 20:16:42.369174,6776,65,53410
01083,2020-11-04 20:16:42.369174,3200,35,21212
01085,2020-11-04 20:16:42.369174,735,29,2875
01087,2020-11-04 20:16:42.369174,588,21,4241
01089,2020-11-04 20:16:42.369174,9959,102,109270
01091,2020-11-04 20:16:42.369174,1073,24,7183
01093,2020-11-04 20:16:42.369174,1177,31,7454
01095,2020-11-04 20:16:42.369174,4681,53,27452
01097,2020-11-04 20:16:42.369174,17505,324,116826
01099,2020-11-04 20:16:42.369174,678,10,5041
01101,2020-11-04 20:16:42.369174,10889,211,63256
01103,2020-11-04 20:16:42.369174,4669,37,30370
01105,2020-11-04 20:16:42.369174,609,6,3392
01107,2020-11-04 20:16:42.369174,958,18,6317
01109,2020-11-04 20:16:42.369174,1406,14,9871
01111,2020-11-04 20:16:42.369174,876,16,5178
01113,2020-11-04 20:16:42.369174,2008,3,12547
01115,2020-11-04 20:16:42.369174,3357,50,24956
01117,2020-11-04 20:16:42.369174,7947,70,67784
01119,2020-11-04 20:16:42.369174,490,21,3002
01121,2020-11-04 20:16:42.369174,2866,38,20827
01123,2020-11-04 20:16:42.369174,1430,87,12515
01125,2020-11-04 20:16:42.369174,10937,145,84034
01127,2020-11-04 20:16:42.369174,3056,95,19193
01129,2020-11-04 20:16:42.369174,787,12,4034
01131,2020-11-04 20:16:42.369174,580,12,2852
01133,2020-11-04 20:16:42.369174,1002,13,6435
01001,2020-11-05 21:25:41.968652,2230,31,14942
01003,2020-11-05 21:25:41.968652,7097,77,59808
01005,2020-11-05 21:25:41.968652,1080,9,6204
01007,2020-11-05 21:25:41.968652,907,15,6875
01009,2020-11-05 21:25:41.968652,2222,25,13134
01011,2020-11-05 21:25:41.968652,661,17,3117
01013,2020-11-05 21:25:41.968652,1037,41,5177
01015,2020-11-05 21:25:41.968652,5039,66,34226
01017,2020-11-05 21:25:41.968652,1461,48,10237
01019,2020-11-05 21:25:41.968652,831,15,5618
01021,2020-11-05 21:25:41.968652,1983,33,10762
01023,2020-11-05 21:25:41.968652,399,12,1784
01025,2020-11-05 21:25:41.968652,1422,18,7645
01027,2020-11-05 21:25:41.968652,799,13,4061
01029,2020-11-05 21:25:41.968652,614,10,2867
01031,2020-11-05 21:25:41.968652,1920,11,15516
01033,2020-11-05 21:25:41.968652,2390,32,15443
01035,2020-11-05 21:25:41.968652,592,13,2738
01037,2020-11-05 21:25:41.968652,230,3,1859
01039,2020-11-05 21:25:41.968652,1912,32,10535
01041,2020-11-05 21:25:41.968652,634,30,3546
01043,2020-11-05 21:25:41.968652,3001,26,22590
01045,2020-11-05 21:25:41.968652,1982,52,15242
01047,2020-11-05 21:25:41.968652,1952,27,11399
01049,2020-11-05 21:25:41.968652,3790,31,18989
01051,2020-11-05 21:25:41.968652,3379,59,24790
01053,2020-11-05 21:25:41.968652,1803,31,9275
01055,2020-11-05 21:25:41.968652,4745,57,33495
01057,2020-11-05 21:25:41.968652,631,15,4589
01059,2020-11-05 21:25:41.968652,2219,32,9571
01061,2020-11-05 21:25:41.968652,1003,8,7090
01063,2020-11-05 21:25:41.968652,354,17,2452
01065,2020-11-05 21:25:41.968652,817,30,5753
01067,2020-11-05 21:25:41.968652,766,6,5323
01069,2020-11-05 21:25:41.968652,4408,35,38847
01071,2020-11-05 21:25:41.968652,2422,21,17667
01073,2020-11-05 21:25:41.968652,25159,391,242469
01075,2020-11-05 21:25:41.968652,541,7,3576
01077,2020-11-05 21:25:41.968652,2835,45,23800
01079,2020-11-05 21:25:41.968652,977,34,5366
01081,2020-11-05 21:25:41.968652,6812,65,53711
01083,2020-11-05 21:25:41.968652,3231,36,21363
01085,2020-11-05 21:25:41.968652,739,29,2881
01087,2020-11-05 21:25:41.968652,590,21,4265
01089,2020-11-05 21:25:41.968652,10078,102,110028
01091,2020-11-05 21:25:41.968652,1077,24,7212
01093,2020-11-05 21:25:41.968652,1188,31,7487
01095,2020-11-05 21:25:41.968652,4727,53,27588
01097,2020-11-05 21:25:41.968652,17591,324,117465
01099,2020-11-05 21:25:41.968652,683,10,5061
01101,2020-11-05 21:25:41.968652,10937,215,63707
01103,2020-11-05 21:25:41.968652,4702,39,30543
01105,2020-11-05 21:25:41.968652,614,6,3403
01107,2020-11-05 21:25:41.968652,972,18,6415
01109,2020-11-05 21:25:41.968652,1410,14,9935
01111,2020-11-05 21:25:41.968652,879,16,5195
01113,2020-11-05 21:25:41.968652,2012,3,12587
01115,2020-11-05 21:25:41.968652,3378,51,25065
01117,2020-11-05 21:25:41.968652,8017,70,68226
01119,2020-11-05 21:25:41.968652,494,21,3021
01121,2020-11-05 21:25:41.968652,2892,39,20926
01123,2020-11-05 21:25:41.968652,1443,87,12597
01125,2020-11-05 21:25:41.968652,10976,145,84581
01127,2020-11-05 21:25:41.968652,3083,95,19238
01129,2020-11-05 21:25:41.968652,794,12,4054
01131,2020-11-05 21:25:41.968652,585,12,2860
01133,2020-11-05 21:25:41.968652,1010,13,6450
01001,2020-11-06 20:01:00.206234,2242,30,14994
01003,2020-11-06 20:01:00.206234,7134,83,60153
01005,2020-11-06 20:01:00.206234,1090,9,6232
01007,2020-11-06 20:01:00.206234,917,15,6926
01009,2020-11-06 20:01:00.206234,2253,26,13271
01011,2020-11-06 20:01:00.206234,662,17,3137
01013,2020-11-06 20:01:00.206234,1044,41,5195
01015,2020-11-06 20:01:00.206234,5077,67,34444
01017,2020-11-06 20:01:00.206234,1469,48,10306
01019,2020-11-06 20:01:00.206234,832,15,5638
01021,2020-11-06 20:01:00.206234,1992,35,10797
01023,2020-11-06 20:01:00.206234,403,12,1795
01025,2020-11-06 20:01:00.206234,1436,18,7668
01027,2020-11-06 20:01:00.206234,806,13,4090
01029,2020-11-06 20:01:00.206234,616,10,2970
01031,2020-11-06 20:01:00.206234,1947,11,15616
01033,2020-11-06 20:01:00.206234,2425,33,15612
01035,2020-11-06 20:01:00.206234,596,13,2757
01037,2020-11-06 20:01:00.206234,233,3,1869
01039,2020-11-06 20:01:00.206234,1934,32,10554
01041,2020-11-06 20:01:00.206234,641,30,3567
01043,2020-11-06 20:01:00.206234,3089,27,22862
01045,2020-11-06 20:01:00.206234,2000,54,15332
01047,2020-11-06 20:01:00.206234,1970,27,11451
01049,2020-11-06 20:01:00.206234,3820,30,19128
01051,2020-11-06 20:01:00.206234,3403,59,24971
01053,2020-11-06 20:01:00.206234,1817,31,9325
01055,2020-11-06 20:01:00.206234,4792,57,33704
01057,2020-11-06 20:01:00.206234,644,15,4617
01059,2020-11-06 20:01:00.206234,2232,33,9593
01061,2020-11-06 20:01:00.206234,1012,8,7138
01063,2020-11-06 20:01:00.206234,356,17,2461
01065,2020-11-06 20:01:00.206234,820,30,5780
01067,2020-11-06 20:01:00.206234,770,6,5345
01069,2020-11-06 20:01:00.206234,4436,36,39037
01071,2020-11-06 20:01:00.206234,2439,21,17825
01073,2020-11-06 20:01:00.206234,25370,391,243878
01075,2020-11-06 20:01:00.206234,544,7,3596
01077,2020-11-06 20:01:00.206234,2874,45,24051
01079,2020-11-06 20:01:00.206234,983,34,5391
01081,2020-11-06 20:01:00.206234,6851,65,53988
01083,2020-11-06 20:01:00.206234,3271,37,21530
01085,2020-11-06 20:01:00.206234,743,29,2893
01087,2020-11-06 20:01:00.206234,596,20,4292
01089,2020-11-06 20:01:00.206234,10150,106,110767
01091,2020-11-06 20:01:00.206234,1080,24,7240
01093,2020-11-06 20:01:00.206234,1197,31,7517
01095,2020-11-06 20:01:00.206234,4769,53,27702
01097,2020-11-06 20:01:00.206234,17667,325,117984
01099,2020-11-06 20:01:00.206234,688,10,5088
01101,2020-11-06 20:01:00.206234,11002,215,64061
01103,2020-11-06 20:01:00.206234,4753,39,30754
01105,2020-11-06 20:01:00.206234,615,6,3406
01107,2020-11-06 20:01:00.206234,979,18,6461
01109,2020-11-06 20:01:00.206234,1419,14,9973
01111,2020-11-06 20:01:00.206234,883,16,5229
01113,2020-11-06 20:01:00.206234,2018,3,12657
01115,2020-11-06 20:01:00.206234,3417,52,25233
01117,2020-11-06 20:01:00.206234,8090,70,68605
01119,2020-11-06 20:01:00.206234,502,21,3074
01121,2020-11-06 20:01:00.206234,2910,40,21019
01123,2020-11-06 20:01:00.206234,1454,87,12684
01125,2020-11-06 20:01:00.206234,11025,146,85005
01127,2020-11-06 20:01:00.206234,3109,96,19357
01129,2020-11-06 20:01:00.206234,801,12,4067
01131,2020-11-06 20:01:00.206234,586,12,2869
01133,2020-11-06 20:01:00.206234,1019,13,6478
01001,2020-11-07 20:51:32.753508,2267,30,15077
01003,2020-11-07 20:51:32.753508,7188,83,60507
01005,2020-11-07 20:51:32.753508,1092,9,6263
01007,2020-11-07 20:51:32.753508,924,16,7016
01009,2020-11-07 20:51:32.753508,2286,26,13453
01011,2020-11-07 20:51:32.753508,663,17,3139
01013,2020-11-07 20:51:32.753508,1046,41,5207
01015,2020-11-07 20:51:32.753508,5153,67,34731
01017,2020-11-07 20:51:32.753508,1483,48,10397
01019,2020-11-07 20:51:32.753508,836,15,5669
01021,2020-11-07 20:51:32.753508,2001,35,10829
