# Deaths Age [0-9],# Deaths Age [10-19],# Deaths Age [20-29],# Deaths Age [30-39],# Deaths Age [40-49],# Deaths Age [50-59],# Deaths Age [60-69],# Deaths Age [70-79],# Deaths Age [80+],# Deaths Age [Unknown],# Hospitalized Age [0-9],# Hospitalized Age [10-19],# Hospitalized Age [20-29],# Hospitalized Age [30-39],# Hospitalized Age [40-49],# Hospitalized Age [50-59],# Hospitalized Age [60-69],# Hospitalized Age [70-79],# Hospitalized Age [80+],# Hospitalized Age [Unknown],# Not Hospitalized Age [0-9],# Not Hospitalized Age [10-19],# Not Hospitalized Age [20-29],# Not Hospitalized Age [30-39],# Not Hospitalized Age [40-49],# Not Hospitalized Age [50-59],# Not Hospitalized Age [60-69],# Not Hospitalized Age [70-79],# Not Hospitalized Age [80+],# Not Hospitalized Age [Unknown],# Outbreaks,% Cases Age [0-9],% Cases Age [10-19],% Cases Age [20-29],% Cases Age [30-39],% Cases Age [40-49],% Cases Age [50-59],% Cases Age [60-69],% Cases Age [70-79],% Cases Age [80+],% Cases Age [Unknown],% Cases Race/Ethnicity: AIAN - Non Hispanic,% Cases Race/Ethnicity: Asian - Non Hispanic,% Cases Race/Ethnicity: Black - Non Hispanic,"% Cases Race/Ethnicity: Hispanic, All Races",% Cases Race/Ethnicity: Multiple - Non Hispanic,% Cases Race/Ethnicity: NHOPI - Non Hispanic,% Cases Race/Ethnicity: Other,% Cases Race/Ethnicity: Unknown/Not Provided,% Cases Race/Ethnicity: White - Non Hispanic,% Deaths Age [0-9],% Deaths Age [10-19],% Deaths Age [20-29],% Deaths Age [30-39],% Deaths Age [40-49],% Deaths Age [50-59],% Deaths Age [60-69],% Deaths Age [70-79],% Deaths Age [80+],% Deaths Age [Unknown],% Deaths Race/Ethnicity: AIAN - Non Hispanic,% Deaths Race/Ethnicity: Asian - Non Hispanic,% Deaths Race/Ethnicity: Black - Non Hispanic,"% Deaths Race/Ethnicity: Hispanic, All Races",% Deaths Race/Ethnicity: Multiple - Non Hispanic,% Deaths Race/Ethnicity: NHOPI - Non Hispanic,% Deaths Race/Ethnicity: Other,% Deaths Race/Ethnicity: Unknown/Not Provided,% Deaths Race/Ethnicity: White - Non Hispanic,% Total Cases: Female,% Total Cases: Male,% Total Cases: Unknown Sex,Total Cases,Total Deaths,Total Hospitalized,Total Tested,FileDate,Scrape Time
0,3.0,10.0,12.0,47.0,111.0,221.0,403.0,918.0,0,55.0,84.0,348.0,530.0,771.0,1038.0,972.0,693.0,454.0,0,938.0,2144.0,6723.0,5865.0,5189.0,4346.0,2511.0,1186.0,978.0,41.0,398.0,2.71,6.1,19.35,17.51,16.42,15.02,10.12,6.24,6.42,0.11,0.54,2.32,5.14,37.26,1.03,0.35,0.78,18.87,33.72,0,0.17,0.58,0.7,2.72,6.43,12.81,23.36,53.22,0,0.52,3.36,6.78,21.68,1.22,0.35,0.46,3.65,61.97,49.55,47.54,2.88,36591.0,,5885.0,389099.0,2020-07-11,2020-07-11 20:12:49.590518
0,3.0,10.0,12.0,47.0,111.0,221.0,403.0,918.0,0,55.0,84.0,349.0,532.0,772.0,1040.0,974.0,695.0,454.0,0,952.0,2177.0,6817.0,5936.0,5229.0,4373.0,2524.0,1197.0,987.0,41.0,398.0,2.73,6.13,19.44,17.55,16.38,14.96,10.08,6.22,6.39,0.11,0.54,2.31,5.12,37.17,1.02,0.35,0.78,19.09,33.62,0,0.17,0.58,0.7,2.72,6.43,12.81,23.36,53.22,0,0.52,3.36,6.78,21.68,1.22,0.35,0.46,3.71,61.91,49.53,47.52,2.92,36913.0,,5895.0,396363.0,2020-07-12,2020-07-12 20:18:58.511727
0,3.0,10.0,12.0,47.0,111.0,221.0,405.0,918.0,0,55.0,85.0,356.0,539.0,779.0,1049.0,980.0,697.0,459.0,0,964.0,2215.0,6898.0,5983.0,5272.0,4410.0,2540.0,1202.0,989.0,43.0,401.0,2.74,6.18,19.5,17.54,16.37,14.96,10.05,6.19,6.35,0.12,0.55,2.31,5.13,37.1,1.03,0.35,0.79,18.9,33.84,0,0.17,0.58,0.69,2.72,6.43,12.8,23.45,53.16,0,0.52,3.36,6.83,21.77,1.22,0.35,0.46,3.59,61.9,49.53,47.52,2.92,37242.0,,5941.0,401942.0,2020-07-13,2020-07-13 20:09:07.228495
0,3.0,11.0,12.0,47.0,111.0,223.0,409.0,922.0,0,57.0,84.0,356.0,542.0,780.0,1052.0,984.0,701.0,461.0,0,973.0,2253.0,7041.0,6067.0,5341.0,4446.0,2560.0,1210.0,997.0,43.0,403.0,2.73,6.21,19.66,17.57,16.37,14.88,10.0,6.16,6.32,0.11,0.54,2.31,5.11,36.98,1.04,0.34,0.79,18.97,33.9,0,0.17,0.63,0.69,2.7,6.39,12.83,23.53,53.05,0,0.52,3.34,6.79,21.69,1.21,0.35,0.46,3.16,62.49,49.59,47.44,2.94,37686.0,,5963.0,406967.0,2020-07-14,2020-07-14 20:03:55.701498
0,3.0,11.0,12.0,47.0,111.0,224.0,412.0,924.0,0,56.0,84.0,353.0,540.0,772.0,1057.0,987.0,697.0,460.0,0,988.0,2297.0,7177.0,6168.0,5409.0,4500.0,2587.0,1227.0,1008.0,44.0,414.0,2.74,6.25,19.76,17.61,16.32,14.86,9.95,6.12,6.27,0.12,0.54,2.3,5.08,36.89,1.04,0.34,0.78,19.24,33.79,0,0.17,0.63,0.69,2.69,6.36,12.84,23.62,52.98,0,0.52,3.33,6.77,21.79,1.2,0.34,0.46,3.21,62.39,49.58,47.45,2.94,38155.0,,5950.0,413187.0,2020-07-15,2020-07-15 20:05:26.876935
0,3.0,11.0,12.0,47.0,111.0,224.0,411.0,926.0,0,55.0,86.0,354.0,542.0,775.0,1060.0,992.0,698.0,459.0,0,1009.0,2345.0,7308.0,6281.0,5502.0,4586.0,2622.0,1239.0,1024.0,44.0,420.0,2.75,6.29,19.81,17.65,16.33,14.87,9.91,6.06,6.22,0.11,0.54,2.29,5.03,36.68,1.02,0.34,0.76,19.76,33.59,0,0.17,0.63,0.69,2.69,6.36,12.84,23.55,53.07,0,0.52,3.32,6.76,21.78,1.2,0.34,0.46,3.21,62.41,49.5,47.44,3.03,38726.0,,5966.0,421313.0,2020-07-16,2020-07-16 20:13:40.239879
0,3.0,11.0,12.0,48.0,112.0,226.0,412.0,927.0,0,56.0,88.0,356.0,544.0,778.0,1069.0,994.0,700.0,461.0,0,1027.0,2412.0,7493.0,6386.0,5574.0,4652.0,2665.0,1264.0,1030.0,44.0,424.0,2.75,6.36,19.98,17.64,16.27,14.83,9.87,6.04,6.15,0.11,0.55,2.26,4.99,36.51,1.01,0.33,0.75,20.06,33.53,0,0.17,0.63,0.69,2.74,6.4,12.91,23.53,52.94,0,0.57,3.31,6.74,21.82,1.26,0.34,0.4,3.26,62.31,49.45,47.48,3.04,39344.0,,5994.0,427699.0,2020-07-17,2020-07-17 20:05:18.931254
0,3.0,11.0,12.0,48.0,112.0,226.0,413.0,927.0,0,56.0,89.0,357.0,547.0,783.0,1072.0,999.0,704.0,464.0,0,1040.0,2446.0,7620.0,6504.0,5619.0,4703.0,2683.0,1276.0,1030.0,44.0,427.0,2.75,6.38,20.08,17.75,16.21,14.8,9.82,6.01,6.08,0.11,0.55,2.24,4.98,36.4,1.01,0.33,0.75,20.29,33.45,0,0.17,0.63,0.68,2.74,6.39,12.9,23.57,52.91,0,0.57,3.31,6.74,21.86,1.26,0.34,0.4,3.25,62.27,49.35,47.59,3.03,39788.0,,6019.0,432848.0,2020-07-18,2020-07-18 20:13:14.532930
0,3.0,11.0,12.0,48.0,112.0,226.0,413.0,927.0,0,56.0,89.0,359.0,549.0,784.0,1074.0,1003.0,705.0,465.0,0,1058.0,2484.0,7717.0,6556.0,5670.0,4741.0,2707.0,1291.0,1038.0,44.0,427.0,2.78,6.42,20.15,17.73,16.2,14.77,9.81,6.0,6.05,0.11,0.54,2.23,4.97,36.34,1.01,0.33,0.75,20.44,33.39,0,0.17,0.63,0.68,2.74,6.39,12.9,23.57,52.91,0,0.57,3.31,6.74,21.86,1.26,0.34,0.4,3.25,62.27,49.34,47.57,3.06,40142.0,,6032.0,439068.0,2020-07-19,2020-07-19 20:04:36.425088
0,3.0,11.0,12.0,48.0,114.0,226.0,416.0,928.0,0,56.0,89.0,362.0,552.0,784.0,1077.0,1006.0,709.0,470.0,0,1075.0,2530.0,7819.0,6642.0,5731.0,4793.0,2730.0,1297.0,1042.0,44.0,428.0,2.79,6.46,20.19,17.76,16.18,14.75,9.77,5.97,6.01,0.11,0.54,2.22,4.94,36.32,1.0,0.33,0.74,20.62,33.29,0,0.17,0.63,0.68,2.73,6.48,12.86,23.66,52.79,0,0.57,3.3,6.71,21.96,1.25,0.34,0.4,3.24,62.23,49.33,47.57,3.07,40566.0,,6057.0,448204.0,2020-07-20,2020-07-20 20:07:33.286158
0,3.0,11.0,12.0,48.0,114.0,226.0,416.0,933.0,0,57.0,89.0,368.0,559.0,793.0,1084.0,1012.0,721.0,472.0,0,1093.0,2578.0,7949.0,6725.0,5792.0,4848.0,2757.0,1306.0,1048.0,45.0,435.0,2.8,6.5,20.28,17.77,16.15,14.73,9.73,5.95,5.97,0.11,0.54,2.2,4.9,36.24,1.0,0.33,0.74,20.8,33.25,0,0.17,0.62,0.68,2.72,6.47,12.82,23.6,52.92,0,0.62,3.29,6.69,21.89,1.25,0.34,0.4,3.23,62.28,49.25,47.52,3.2,41059.0,,6110.0,454290.0,2020-07-21,2020-07-21 21:51:05.607995
0,3.0,11.0,12.0,49.0,115.0,227.0,417.0,937.0,0,57.0,89.0,370.0,560.0,794.0,1090.0,1017.0,724.0,474.0,0,1119.0,2644.0,8131.0,6838.0,5886.0,4909.0,2792.0,1326.0,1065.0,42.0,446.0,2.82,6.56,20.41,17.77,16.14,14.66,9.68,5.92,5.94,0.1,0.53,2.18,4.86,36.04,0.99,0.33,0.74,21.2,33.12,0,0.17,0.62,0.68,2.77,6.49,12.82,23.55,52.91,0,0.68,3.27,6.66,22.02,1.24,0.34,0.4,3.27,62.11,49.18,47.5,3.3,41698.0,,6133.0,462275.0,2020-07-22,2020-07-22 21:43:57.413296
0,3.0,12.0,13.0,49.0,116.0,227.0,420.0,946.0,0,57.0,89.0,369.0,560.0,795.0,1092.0,1023.0,724.0,469.0,0,1152.0,2717.0,8292.0,6950.0,5978.0,4973.0,2828.0,1341.0,1077.0,42.0,452.0,2.86,6.64,20.5,17.78,16.12,14.61,9.64,5.87,5.89,0.1,0.54,2.16,4.84,35.98,0.98,0.32,0.73,21.48,32.97,0,0.17,0.67,0.73,2.74,6.49,12.71,23.52,52.97,0,0.67,3.25,6.66,22.06,1.23,0.34,0.39,3.42,61.98,49.1,47.43,3.44,42314.0,,6149.0,467726.0,2020-07-23,2020-07-23 19:41:05.268584
0,3.0,12.0,13.0,49.0,116.0,227.0,422.0,948.0,0,57.0,89.0,375.0,567.0,803.0,1111.0,1038.0,729.0,476.0,0,1176.0,2784.0,8451.0,7109.0,6065.0,5037.0,2847.0,1351.0,1081.0,44.0,455.0,2.87,6.69,20.56,17.89,16.09,14.57,9.57,5.82,5.83,0.1,0.53,2.13,4.79,35.87,0.98,0.32,0.74,21.84,32.8,0,0.17,0.67,0.73,2.74,6.48,12.68,23.58,52.96,0,0.67,3.24,6.65,22.01,1.23,0.34,0.39,3.52,61.96,48.99,47.35,3.64,42980.0,,6227.0,476586.0,2020-07-24,2020-07-24 20:12:28.119763
0,3.0,12.0,13.0,49.0,116.0,227.0,424.0,950.0,0,58.0,89.0,381.0,570.0,808.0,1117.0,1045.0,733.0,475.0,0,1215.0,2866.0,8684.0,7265.0,6166.0,5120.0,2890.0,1364.0,1103.0,46.0,457.0,2.91,6.76,20.73,17.92,16.04,14.51,9.5,5.76,5.77,0.11,0.52,2.09,4.74,35.77,0.98,0.32,0.74,22.23,32.62,0,0.17,0.67,0.72,2.73,6.47,12.65,23.63,52.95,0,0.67,3.23,6.63,21.96,1.23,0.33,0.39,3.51,62.04,48.81,47.27,3.9,43789.0,,6261.0,487235.0,2020-07-25,2020-07-25 20:22:53.839192
0,3.0,12.0,13.0,49.0,116.0,227.0,424.0,950.0,0,58.0,89.0,381.0,572.0,811.0,1118.0,1045.0,733.0,476.0,0,1229.0,2907.0,8832.0,7396.0,6257.0,5179.0,2922.0,1378.0,1113.0,46.0,457.0,2.9,6.76,20.81,18.0,16.05,14.46,9.46,5.72,5.73,0.1,0.52,2.07,4.71,35.66,0.97,0.32,0.73,22.59,32.42,0,0.17,0.67,0.72,2.73,6.47,12.65,23.63,52.95,0,0.67,3.23,6.63,21.96,1.23,0.33,0.39,3.46,62.1,48.78,47.3,3.9,44336.0,,6268.0,494626.0,2020-07-26,2020-07-26 20:11:12.449528
0,3.0,12.0,15.0,49.0,116.0,228.0,424.0,952.0,0,58.0,89.0,382.0,572.0,811.0,1118.0,1046.0,733.0,475.0,0,1234.0,2934.0,8905.0,7441.0,6296.0,5199.0,2931.0,1384.0,1112.0,46.0,457.0,2.9,6.79,20.87,18.01,16.06,14.44,9.44,5.7,5.7,0.1,0.52,2.07,4.73,35.78,0.97,0.32,0.75,22.3,32.56,0,0.17,0.67,0.83,2.72,6.45,12.67,23.57,52.92,0,0.67,3.22,6.61,22.07,1.22,0.33,0.39,3.45,62.03,48.73,47.23,4.02,44565.0,,6271.0,497265.0,2020-07-27,2020-07-27 20:03:38.553443
0,3.0,12.0,15.0,50.0,118.0,230.0,427.0,952.0,0,58.0,89.0,388.0,580.0,812.0,1123.0,1055.0,739.0,480.0,0,1261.0,3012.0,9122.0,7598.0,6410.0,5269.0,2959.0,1396.0,1112.0,44.0,463.0,2.91,6.85,21.01,18.08,16.05,14.37,9.37,5.65,5.61,0.1,0.51,2.06,4.7,35.64,0.96,0.32,0.74,22.61,32.46,0,0.17,0.66,0.83,2.77,6.53,12.73,23.63,52.68,0,0.66,3.27,6.7,22.19,1.22,0.33,0.39,3.43,61.82,48.61,47.19,4.18,45314.0,,6319.0,509012.0,2020-07-28,2020-07-28 20:07:52.740936
0,3.0,12.0,15.0,50.0,119.0,233.0,429.0,961.0,0,58.0,90.0,392.0,588.0,819.0,1137.0,1069.0,746.0,494.0,0,1278.0,3057.0,9262.0,7676.0,6477.0,5314.0,2976.0,1401.0,1096.0,44.0,473.0,2.92,6.88,21.11,18.08,16.04,14.35,9.34,5.62,5.57,0.1,0.51,2.05,4.65,35.62,0.97,0.32,0.74,22.71,32.42,0,0.16,0.66,0.82,2.74,6.53,12.79,23.55,52.74,0,0.66,3.29,6.64,22.23,1.26,0.33,0.38,3.35,61.86,48.6,47.17,4.21,45796.0,,6398.0,516502.0,2020-07-29,2020-07-29 20:28:18.430772
0,3.0,12.0,15.0,50.0,118.0,233.0,429.0,962.0,0,58.0,90.0,394.0,590.0,823.0,1141.0,1070.0,748.0,494.0,0,1291.0,3102.0,9364.0,7748.0,6535.0,5360.0,3002.0,1422.0,1108.0,42.0,477.0,2.92,6.91,21.15,18.08,16.03,14.33,9.32,5.63,5.55,0.09,0.51,2.04,4.63,35.57,0.98,0.32,0.74,22.78,32.43,0,0.16,0.66,0.82,2.74,6.48,12.79,23.55,52.8,0,0.66,3.24,6.64,22.28,1.32,0.33,0.38,3.24,61.91,48.64,47.13,4.21,46204.0,,6413.0,523174.0,2020-07-30,2020-07-30 20:46:22.325250
0,3.0,12.0,15.0,51.0,119.0,235.0,433.0,970.0,0,59.0,91.0,398.0,593.0,826.0,1142.0,1074.0,751.0,492.0,0,1316.0,3161.0,9530.0,7844.0,6630.0,5433.0,3049.0,1433.0,1107.0,42.0,479.0,2.94,6.95,21.24,18.06,16.04,14.3,9.31,5.59,5.49,0.09,0.51,2.03,4.61,35.55,0.98,0.32,0.74,22.88,32.38,0,0.16,0.65,0.82,2.77,6.47,12.79,23.56,52.77,0,0.65,3.21,6.69,22.31,1.36,0.33,0.38,3.26,61.81,48.65,47.12,4.2,46809.0,,6441.0,530220.0,2020-07-31,2020-07-31 20:14:27.847264
0,3.0,12.0,15.0,51.0,119.0,237.0,433.0,974.0,0,60.0,91.0,402.0,593.0,829.0,1148.0,1077.0,753.0,493.0,1.0,1333.0,3200.0,9649.0,7929.0,6697.0,5482.0,3084.0,1447.0,1112.0,43.0,481.0,2.95,6.97,21.29,18.06,16.03,14.28,9.3,5.57,5.46,0.09,0.59,2.19,5.14,38.5,1.35,0.38,0.77,14.28,36.81,0,0.16,0.65,0.81,2.77,6.45,12.85,23.48,52.82,0,0.65,3.25,6.72,22.56,1.36,0.33,0.38,1.74,63.02,48.67,47.06,4.25,47267.0,,6465.0,537382.0,2020-08-01,2020-08-01 20:21:31.021748
0,3.0,12.0,15.0,51.0,119.0,237.0,433.0,974.0,0,59.0,92.0,401.0,595.0,829.0,1150.0,1078.0,758.0,494.0,0,1355.0,3245.0,9760.0,8033.0,6760.0,5544.0,3111.0,1452.0,1114.0,42.0,481.0,2.96,7.0,21.32,18.11,16.01,14.28,9.28,5.54,5.41,0.09,0.58,2.17,5.11,38.36,1.34,0.38,0.76,14.69,36.61,0,0.16,0.65,0.81,2.77,6.45,12.85,23.48,52.82,0,0.65,3.25,6.72,22.56,1.36,0.33,0.38,1.74,63.02,48.63,46.97,4.37,47716.0,,6474.0,544023.0,2020-08-02,2020-08-02 20:33:33.720212
0,3.0,12.0,15.0,51.0,119.0,237.0,433.0,974.0,0,59.0,92.0,401.0,596.0,832.0,1152.0,1080.0,761.0,496.0,0,1366.0,3279.0,9808.0,8084.0,6799.0,5580.0,3128.0,1457.0,1112.0,42.0,483.0,2.97,7.03,21.31,18.13,16.01,14.28,9.27,5.53,5.38,0.09,0.59,2.17,5.1,38.47,1.34,0.38,0.78,14.4,36.78,0,0.16,0.65,0.81,2.77,6.45,12.85,23.48,52.82,0,0.65,3.25,6.72,22.56,1.36,0.33,0.38,1.74,63.02,48.67,46.98,4.34,47968.0,,6487.0,548808.0,2020-08-03,2020-08-03 20:23:12.063896
0,3.0,12.0,15.0,51.0,119.0,237.0,434.0,978.0,0,59.0,92.0,405.0,604.0,834.0,1160.0,1082.0,765.0,494.0,0,1381.0,3324.0,9905.0,8172.0,6878.0,5616.0,3160.0,1460.0,1111.0,43.0,488.0,2.98,7.06,21.33,18.17,16.04,14.25,9.26,5.49,5.34,0.09,0.58,2.15,5.07,38.37,1.35,0.38,0.78,14.6,36.73,0,0.16,0.65,0.81,2.76,6.44,12.82,23.47,52.89,0,0.7,3.24,6.71,22.55,1.35,0.32,0.38,1.73,63.01,48.69,46.98,4.3,48394.0,,6516.0,552205.0,2020-08-04,2020-08-04 20:08:52.235314
0,3.0,12.0,15.0,51.0,119.0,238.0,434.0,979.0,0,59.0,93.0,407.0,605.0,836.0,1164.0,1085.0,767.0,497.0,0,1404.0,3401.0,10049.0,8276.0,6960.0,5694.0,3203.0,1477.0,1117.0,43.0,502.0,2.99,7.14,21.37,18.16,16.02,14.24,9.24,5.47,5.29,0.09,0.57,2.13,5.02,38.21,1.33,0.37,0.79,15.06,36.51,0,0.16,0.65,0.81,2.76,6.43,12.86,23.45,52.89,0,0.7,3.24,6.7,22.64,1.35,0.32,0.38,1.73,62.94,48.66,46.91,4.41,48988.0,,6536.0,562086.0,2020-08-05,2020-08-05 20:14:55.052979
0,3.0,12.0,15.0,51.0,119.0,239.0,434.0,979.0,0,61.0,93.0,410.0,607.0,841.0,1173.0,1091.0,772.0,499.0,1.0,1419.0,3462.0,10154.0,8364.0,7032.0,5738.0,3220.0,1484.0,1120.0,43.0,509.0,2.99,7.2,21.39,18.18,16.03,14.22,9.2,5.44,5.26,0.09,0.58,2.12,4.98,38.15,1.32,0.37,0.81,15.26,36.4,0,0.16,0.65,0.81,2.75,6.43,12.9,23.43,52.86,0,0.7,3.24,6.7,22.62,1.35,0.32,0.43,1.73,62.9,48.64,46.85,4.49,49436.0,,6572.0,568127.0,2020-08-06,2020-08-06 20:10:08.151867
0,3.0,12.0,16.0,51.0,119.0,239.0,434.0,983.0,0,61.0,93.0,413.0,607.0,841.0,1175.0,1093.0,772.0,500.0,1.0,1437.0,3518.0,10263.0,8445.0,7108.0,5796.0,3251.0,1497.0,1121.0,44.0,514.0,3.0,7.24,21.42,18.17,16.03,14.21,9.19,5.42,5.22,0.09,0.57,2.1,4.95,38.1,1.31,0.37,0.81,15.49,36.28,0,0.16,0.65,0.86,2.75,6.41,12.87,23.37,52.93,0,0.7,3.28,6.68,22.56,1.35,0.32,0.43,1.72,62.95,48.58,46.81,4.59,49893.0,,6582.0,575894.0,2020-08-07,2020-08-07 20:12:35.288004
0,3.0,12.0,16.0,51.0,119.0,238.0,435.0,983.0,0,61.0,93.0,417.0,609.0,843.0,1181.0,1097.0,775.0,500.0,1.0,1455.0,3572.0,10375.0,8525.0,7171.0,5844.0,3271.0,1507.0,1126.0,44.0,513.0,3.01,7.29,21.47,18.18,16.03,14.2,9.15,5.4,5.18,0.09,0.58,2.12,4.98,38.48,1.34,0.38,0.82,14.59,36.72,0,0.16,0.65,0.86,2.75,6.41,12.82,23.42,52.93,0,0.7,3.28,6.68,22.56,1.35,0.32,0.43,1.72,62.95,48.54,46.81,4.63,50324.0,,6602.0,582639.0,2020-08-08,2020-08-08 20:10:05.911953
0,3.0,12.0,16.0,51.0,119.0,238.0,435.0,984.0,0,61.0,93.0,419.0,610.0,844.0,1184.0,1100.0,778.0,501.0,1.0,1473.0,3612.0,10474.0,8573.0,7217.0,5878.0,3293.0,1517.0,1130.0,44.0,513.0,3.03,7.32,21.53,18.16,16.01,14.17,9.14,5.39,5.16,0.09,0.57,2.12,4.96,38.41,1.34,0.38,0.81,14.72,36.69,0,0.16,0.65,0.86,2.74,6.4,12.81,23.41,52.96,0,0.7,3.28,6.67,22.55,1.35,0.32,0.43,1.72,62.97,48.57,46.78,4.62,50660.0,,6616.0,588547.0,2020-08-09,2020-08-09 20:20:14.007591
0,3.0,12.0,16.0,52.0,121.0,238.0,435.0,986.0,0,61.0,94.0,422.0,610.0,846.0,1185.0,1100.0,780.0,499.0,1.0,1498.0,3658.0,10550.0,8650.0,7279.0,5909.0,3323.0,1530.0,1137.0,44.0,514.0,3.05,7.36,21.52,18.17,16.02,14.14,9.13,5.38,5.14,0.09,0.58,2.11,4.94,38.34,1.33,0.38,0.82,14.85,36.65,0,0.16,0.64,0.86,2.79,6.49,12.78,23.35,52.93,0,0.7,3.27,6.66,22.65,1.34,0.32,0.43,1.77,62.86,48.6,46.79,4.59,51039.0,,6627.0,593794.0,2020-08-10,2020-08-10 20:12:01.960346
0,3.0,12.0,16.0,52.0,121.0,238.0,437.0,996.0,0,63.0,95.0,426.0,613.0,853.0,1197.0,1114.0,785.0,502.0,1.0,1520.0,3705.0,10639.0,8710.0,7337.0,5958.0,3340.0,1532.0,1132.0,44.0,519.0,3.08,7.39,21.53,18.15,16.02,14.14,9.12,5.35,5.11,0.09,0.57,2.1,4.93,38.39,1.34,0.38,0.81,14.7,36.78,0,0.16,0.64,0.85,2.77,6.45,12.69,23.31,53.12,0,0.69,3.2,6.61,22.61,1.33,0.32,0.43,1.81,62.99,48.59,46.81,4.58,51441.0,,6679.0,597867.0,2020-08-11,2020-08-11 20:12:32.272487
0,3.0,12.0,16.0,53.0,121.0,238.0,437.0,995.0,0,63.0,96.0,427.0,614.0,852.0,1199.0,1115.0,786.0,502.0,1.0,1538.0,3730.0,10712.0,8772.0,7390.0,6003.0,3355.0,1541.0,1140.0,45.0,532.0,3.09,7.4,21.55,18.17,16.03,14.15,9.1,5.34,5.1,0.09,0.58,2.1,4.93,38.3,1.34,0.38,0.82,14.83,36.73,0,0.16,0.64,0.85,2.83,6.45,12.69,23.31,53.07,0,0.69,3.2,6.67,22.61,1.33,0.32,0.43,1.81,62.93,48.58,46.79,4.6,51756.0,,6685.0,602296.0,2020-08-12,2020-08-12 20:36:48.569871
0,3.0,12.0,17.0,54.0,121.0,238.0,441.0,996.0,0,63.0,96.0,430.0,613.0,854.0,1202.0,1117.0,787.0,503.0,1.0,1563.0,3781.0,10815.0,8861.0,7463.0,6064.0,3386.0,1549.0,1144.0,45.0,536.0,3.11,7.43,21.56,18.18,16.03,14.15,9.08,5.32,5.06,0.09,0.58,2.09,4.91,38.37,1.34,0.38,0.82,14.64,36.88,0,0.16,0.64,0.9,2.87,6.43,12.65,23.43,52.92,0,0.8,3.24,6.64,22.58,1.33,0.32,0.43,1.81,62.86,48.65,46.74,4.59,52219.0,,6700.0,609824.0,2020-08-13,2020-08-13 20:34:53.253049
0,3.0,12.0,17.0,54.0,122.0,239.0,443.0,998.0,0,64.0,98.0,432.0,613.0,855.0,1211.0,1117.0,788.0,503.0,1.0,1589.0,3813.0,10887.0,8910.0,7513.0,6101.0,3409.0,1557.0,1144.0,45.0,540.0,3.15,7.45,21.57,18.16,16.03,14.15,9.07,5.31,5.03,0.09,0.57,2.08,4.89,38.33,1.33,0.39,0.83,14.77,36.81,0,0.16,0.64,0.9,2.86,6.46,12.66,23.46,52.86,0,0.79,3.23,6.67,22.51,1.32,0.32,0.42,1.85,62.87,48.62,46.73,4.63,52538.0,,6718.0,616772.0,2020-08-14,2020-08-14 20:13:27.866246
0,3.0,13.0,17.0,54.0,122.0,239.0,446.0,1002.0,0,64.0,98.0,433.0,613.0,856.0,1212.0,1119.0,787.0,503.0,1.0,1611.0,3867.0,10940.0,8956.0,7560.0,6137.0,3426.0,1567.0,1146.0,46.0,541.0,3.17,7.51,21.55,18.14,16.03,14.14,9.05,5.3,5.02,0.09,0.57,2.08,4.87,38.28,1.32,0.38,0.83,14.94,36.72,0,0.16,0.69,0.9,2.85,6.43,12.61,23.52,52.85,0,0.79,3.22,6.65,22.73,1.32,0.32,0.42,1.85,62.71,48.65,46.73,4.6,52838.0,,6727.0,622745.0,2020-08-15,2020-08-15 20:14:34.312995
0,3.0,13.0,17.0,53.0,122.0,239.0,446.0,1003.0,0,64.0,98.0,436.0,613.0,857.0,1214.0,1120.0,789.0,503.0,1.0,1628.0,3920.0,11023.0,9013.0,7607.0,6178.0,3444.0,1574.0,1152.0,46.0,542.0,3.18,7.56,21.57,18.13,16.02,14.13,9.03,5.28,5.0,0.09,0.57,2.08,4.85,38.25,1.32,0.39,0.83,15.11,36.61,0,0.16,0.69,0.9,2.8,6.43,12.61,23.52,52.9,0,0.74,3.22,6.65,22.73,1.32,0.32,0.42,1.85,62.76,48.6,46.68,4.7,53176.0,,6735.0,631008.0,2020-08-16,2020-08-16 20:23:08.200482
0,3.0,13.0,17.0,53.0,122.0,239.0,446.0,1003.0,0,64.0,99.0,436.0,613.0,857.0,1216.0,1120.0,790.0,503.0,1.0,1637.0,3947.0,11066.0,9044.0,7637.0,6202.0,3458.0,1582.0,1156.0,46.0,545.0,3.19,7.59,21.58,18.13,16.01,14.13,9.03,5.28,4.99,0.09,0.58,2.07,4.86,38.41,1.33,0.4,0.82,14.69,36.84,0,0.16,0.69,0.9,2.8,6.43,12.61,23.52,52.9,0,0.74,3.22,6.65,22.73,1.32,0.32,0.42,1.85,62.76,48.59,46.69,4.7,53370.0,,6739.0,636081.0,2020-08-17,2020-08-17 19:57:47.593798
0,3.0,13.0,17.0,54.0,122.0,239.0,446.0,1005.0,0,64.0,99.0,439.0,618.0,861.0,1227.0,1129.0,794.0,506.0,1.0,1648.0,3976.0,11122.0,9088.0,7673.0,6225.0,3467.0,1593.0,1156.0,46.0,552.0,3.19,7.6,21.58,18.13,16.01,14.12,9.02,5.28,4.97,0.09,0.57,2.06,4.85,38.42,1.33,0.39,0.83,14.74,36.81,0,0.16,0.68,0.9,2.84,6.42,12.59,23.49,52.92,0,0.74,3.21,6.64,22.75,1.32,0.32,0.42,1.84,62.77,48.6,46.69,4.69,53631.0,,6781.0,640250.0,2020-08-18,2020-08-18 20:06:04.142910
