# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,1,0,0,1,0,0,507,126,9,21,126,1,5,142,3,573,143,OKTIBBEHA,09/11/2020,1658
0,0,1,0,1,0,2,526,291,12,8,43,0,6,207,1,174,86,PANOLA,09/11/2020,1358
0,1,1,0,0,0,0,99,18,1,5,54,1,1,196,8,333,100,PEARL RIVER,09/11/2020,818
0,0,1,0,1,0,0,47,23,1,4,31,0,3,71,0,132,56,PERRY,09/11/2020,370
0,1,0,1,2,0,1,489,23,1,17,10,0,4,250,2,362,20,PIKE,09/11/2020,1183
1,0,0,0,0,1,0,117,35,93,5,46,15,8,175,28,415,211,PONTOTOC,09/11/2020,1150
0,2,2,0,0,0,0,100,10,1,6,8,1,3,128,0,400,62,PRENTISS,09/11/2020,723
0,0,0,0,0,0,1,156,72,0,6,31,0,2,60,0,19,7,QUITMAN,09/11/2020,354
0,3,1,2,14,3,5,624,110,87,42,201,2,15,389,13,1271,271,RANKIN,09/11/2020,3053
3,4,4,0,0,0,1,377,40,197,8,30,2,1,144,19,260,44,SCOTT,09/11/2020,1134
0,0,1,0,0,0,0,68,42,1,0,8,0,1,93,0,35,8,SHARKEY,09/11/2020,257
0,2,1,0,0,0,0,259,103,5,7,25,0,25,127,0,347,92,SIMPSON,09/11/2020,993
0,0,0,0,0,0,0,114,22,2,6,12,0,2,38,0,264,42,SMITH,09/11/2020,502
0,1,0,0,0,0,0,70,14,0,7,30,0,0,51,7,133,28,STONE,09/11/2020,341
0,1,5,0,3,0,2,640,211,1,27,91,0,13,129,2,145,67,SUNFLOWER,09/11/2020,1337
0,0,0,0,0,0,1,232,179,4,7,23,0,5,69,0,70,109,TALLAHATCHIE,09/11/2020,699
0,0,1,0,0,0,3,238,110,5,8,27,1,4,205,5,224,78,TATE,09/11/2020,909
0,0,0,0,1,1,1,63,10,30,5,29,4,2,146,7,242,59,TIPPAH,09/11/2020,600
0,1,0,0,0,0,0,11,1,2,10,13,5,2,60,11,455,46,TISHOMINGO,09/11/2020,617
0,1,0,0,1,0,0,178,63,0,1,8,2,1,171,0,28,9,TUNICA,09/11/2020,463
1,1,0,0,0,0,1,145,43,44,3,9,1,10,147,10,410,118,UNION,09/11/2020,943
0,0,0,0,1,0,0,217,13,1,8,9,0,6,84,2,230,8,WALTHALL,09/11/2020,579
0,3,1,0,3,2,3,568,202,4,16,81,0,5,119,0,256,85,WARREN,09/11/2020,1348
0,0,2,0,1,1,1,955,375,3,18,229,0,13,279,2,166,59,WASHINGTON,09/11/2020,2104
0,0,0,0,0,0,0,440,54,4,33,84,0,2,29,3,166,48,WAYNE,09/11/2020,863
0,0,1,0,0,0,0,67,7,1,3,9,0,0,21,1,176,34,WEBSTER,09/11/2020,320
0,2,0,0,0,0,1,145,34,0,4,9,0,1,54,0,30,8,WILKINSON,09/11/2020,288
0,0,6,0,0,0,2,220,140,2,5,9,0,1,66,0,134,127,WINSTON,09/11/2020,712
0,0,0,0,0,0,1,151,20,0,2,7,0,1,114,2,88,14,YALOBUSHA,09/11/2020,400
0,3,0,0,2,1,4,527,86,2,2,50,1,4,147,33,129,17,YAZOO,09/11/2020,1008
16,479,779,11,237,66,113,28474,7178,1617,960,4526,109,408,12876,770,23881,6675,Total,09/11/2020,89175
0,1,0,0,4,0,0,407,83,4,16,22,0,3,44,65,149,61,ADAMS,09/12/2020,859
0,1,0,0,0,1,0,46,7,7,6,23,0,18,226,3,318,69,ALCORN,09/12/2020,725
0,0,0,0,1,0,0,75,20,0,2,7,0,2,57,2,102,23,AMITE,09/12/2020,291
0,2,2,0,0,0,0,253,62,5,6,12,0,1,57,1,176,42,ATTALA,09/12/2020,619
0,0,0,0,0,0,0,55,16,7,1,23,0,2,52,2,24,23,BENTON,09/12/2020,205
0,2,5,0,3,0,3,686,338,5,20,48,0,17,292,3,208,76,BOLIVAR,09/12/2020,1706
0,1,0,1,0,0,0,141,11,28,3,15,0,4,94,21,159,22,CALHOUN,09/12/2020,500
0,0,5,0,0,0,1,88,22,0,1,9,0,0,19,3,103,52,CARROLL,09/12/2020,303
1,0,0,0,0,0,6,269,52,8,7,27,1,2,58,9,158,21,CHICKASAW,09/12/2020,619
0,0,0,0,0,0,0,46,17,0,1,5,0,0,28,0,57,19,CHOCTAW,09/12/2020,173
0,0,0,0,1,0,1,209,92,0,1,24,0,0,85,0,21,12,CLAIBORNE,09/12/2020,446
0,0,0,0,1,0,0,183,17,3,8,18,0,1,28,0,197,51,CLARKE,09/12/2020,507
0,0,0,0,0,0,0,304,45,1,8,18,0,0,26,1,115,15,CLAY,09/12/2020,533
0,0,0,0,0,1,0,366,167,3,11,106,1,8,238,9,114,46,COAHOMA,09/12/2020,1070
0,2,1,0,1,0,3,554,117,47,20,106,1,4,95,5,146,34,COPIAH,09/12/2020,1136
0,0,0,0,0,0,1,223,55,9,3,30,1,6,76,5,295,70,COVINGTON,09/12/2020,774
0,6,0,3,21,6,9,1107,253,137,70,158,17,19,1842,116,1069,296,DESOTO,09/12/2020,5129
0,0,1,0,8,2,3,608,159,109,23,166,4,6,300,20,674,189,FORREST,09/12/2020,2272
0,0,1,0,0,0,0,74,17,0,1,6,0,2,11,1,57,12,FRANKLIN,09/12/2020,182
0,0,0,0,7,1,0,64,96,2,6,34,1,1,74,10,245,185,GEORGE,09/12/2020,726
0,0,0,0,1,0,0,46,18,0,3,35,0,1,35,0,127,59,GREENE,09/12/2020,325
0,0,18,0,0,0,2,524,49,0,12,25,0,3,57,0,259,58,GRENADA,09/12/2020,1007
0,0,0,0,1,0,0,56,8,2,13,37,0,0,61,11,286,62,HANCOCK,09/12/2020,537
4,3,2,1,36,15,5,762,154,43,46,157,2,18,511,101,1266,481,HARRISON,09/12/2020,3607
1,5,3,0,21,7,21,3679,772,79,56,590,5,18,578,24,797,148,HINDS,09/12/2020,6804
0,1,1,0,1,0,0,732,161,2,17,35,0,1,55,0,61,7,HOLMES,09/12/2020,1074
0,0,0,0,1,0,1,179,90,0,1,32,0,2,29,1,16,8,HUMPHREYS,09/12/2020,360
0,0,0,0,0,0,1,49,15,0,0,3,0,2,10,0,14,4,ISSAQUENA,09/12/2020,98
0,0,0,0,0,1,1,25,3,3,2,18,0,2,62,2,420,137,ITAWAMBA,09/12/2020,676
0,5,0,0,30,9,3,414,80,48,24,211,5,12,1262,47,744,391,JACKSON,09/12/2020,3285
0,1,1,0,1,0,0,269,33,0,9,29,0,2,52,0,110,15,JASPER,09/12/2020,522
0,0,0,0,1,0,1,157,34,0,4,7,0,0,21,0,5,1,JEFFERSON,09/12/2020,231
0,2,0,0,0,0,1,163,31,1,6,3,0,1,12,1,78,14,JEFFERSON DAVIS,09/12/2020,313
0,14,2,0,5,1,1,673,84,183,30,185,3,5,115,36,774,177,JONES,09/12/2020,2288
0,11,19,0,1,2,2,145,28,0,4,7,0,0,14,0,39,8,KEMPER,09/12/2020,280
0,0,0,0,7,3,1,236,102,21,29,88,3,13,425,16,640,337,LAFAYETTE,09/12/2020,1921
